100 8000 100
886 1285 2604 5437
1123 819 2415 3227
69 825 5653 1695
690 797 4136 3911
1024 434 3911 3818
725 94 1205 3648
540 865 4921 1301
1430 1122 2583 3333
193 505 4115 791
914 430 3610 4040
360 273 1514 3809
732 526 791 988
449 1130 4563 2558
989 791 3068 777
1087 833 777 119
81 684 2440 5653
111 249 2841 2583
1225 553 2687 777
629 270 5536 31
1373 895 4115 777
1394 1204 3333 5028
741 617 4448 2341
246 1130 4563 2558
297 942 5272 3333
1428 807 4780 383
1094 1091 1907 3911
149 785 3610 5442
548 476 4961 3722
698 955 5631 4136
357 890 4040 2415
918 585 2340 3350
64 314 2677 3333
229 597 4675 2681
43 1248 2677 2514
1380 1148 2239 1641
1200 430 1695 2549
1412 455 2549 1500
1116 1157 3722 1907
302 180 3722 632
348 950 119 5437
728 440 2841 126
235 905 5363 520
1040 1158 2583 3227
714 952 2340 119
1428 314 5449 4040
1263 757 4115 3957
298 732 3957 1205
86 992 119 4424
284 358 5363 632
1394 621 2681 5605
340 415 1641 1851
1268 891 5536 1742
729 1206 3068 2239
152 678 2221 5442
1403 722 1817 491
1334 459 2340 1301
1296 605 777 5028
1054 395 1301 2376
1285 608 842 5012
1246 870 5605 2340
1040 197 4115 31
273 211 4563 2514
321 287 4563 4448
1413 97 2239 4675
835 650 2687 1817
730 654 2604 4136
458 150 1695 2440
73 379 4448 1181
1230 631 196 537
908 785 4961 1181
509 1165 4444 4262
782 631 1514 1851
976 1249 5003 1009
821 244 1641 3048
1278 241 3513 2415
364 433 4448 196
52 534 1817 4563
971 271 4448 2415
422 1097 4020 4262
69 538 3809 5056
358 1006 537 5220
1281 756 4020 4921
1238 682 2681 988
1239 686 5605 3610
1313 1200 1500 1907
36 298 2514 4448
384 302 3068 5631
670 756 5605 1695
1247 615 4770 1907
928 802 4115 4780
48 904 1817 5363
466 1127 1641 2677
861 965 5449 1817
643 31 5653 5319
683 735 5003 4961
377 815 537 2604
199 249 1181 4563
735 632 1522 2687
235 223 5003 2514
185 17 4282 3911
1236 1157 3722 1907
1019 1194 2841 1768
315 1110 3513 1205
1284 743 777 5220
429 888 2415 4703
466 820 5028 1181
193 397 1514 4448
974 1321 4262 3068
899 397 4703 1641
520 1016 3624 1514
960 1130 1009 5536
1395 1281 4424 2549
98 1178 2341 3624
1058 767 4282 5442
1323 346 1817 3513
510 1301 2341 1907
97 812 4282 4136
338 1160 2604 4675
465 224 2583 5056
155 796 2655 1232
338 1181 4564 4020
1060 497 2440 2341
1093 121 4040 1851
1425 1148 3048 4448
1003 732 3957 1205
511 201 3333 3624
198 414 1685 4675
134 709 4703 3809
1055 1503 4758 5003
316 341 1232 3227
727 181 1695 1768
644 748 126 2677
1086 1305 4115 4770
672 1198 3624 1641
687 31 5319 5653
247 782 3911 491
1131 916 2376 1907
524 862 2549 4703
841 633 520 4780
101 192 1522 1851
799 642 5363 3350
3 564 5653 3957
962 476 4675 842
66 1071 520 119
753 883 2681 520
872 1318 3333 2841
435 981 31 2239
960 624 5442 2341
361 998 3624 1181
335 277 1522 5056
343 823 126 2239
554 621 2558 2316
1219 946 5437 537
862 746 2655 5449
1018 393 5056 4282
898 456 1768 1301
478 515 4563 520
1144 1258 1522 3624
171 746 4564 3624
932 383 5220 1522
13 220 2440 1514
1279 987 491 2655
761 950 4703 2376
288 651 1685 4500
1161 411 1301 1147
179 373 5056 5442
288 608 4020 4040
180 2 2677 4424
381 621 2316 2558
516 756 5028 5536
786 1178 5605 1009
550 803 4448 1907
1122 519 4770 2316
330 287 4563 4448
1247 508 4564 2514
51 184 3350 2415
494 1239 2687 2558
133 450 2841 2655
1366 1142 3227 5605
1420 171 3610 5631
630 165 3778 3722
778 1229 520 3818
596 869 4136 4961
1431 815 3048 5363
1136 987 4040 3513
730 316 2221 5228
855 589 4770 777
679 840 4020 4444
832 836 2376 5012
303 114 5012 4703
1335 563 196 4564
933 849 3610 491
377 494 3722 5631
428 353 5272 196
1247 268 119 126
986 965 5449 1817
1265 477 4780 5605
804 412 5653 2841
967 184 5153 5653
952 832 5272 5153
1147 774 4040 1181
771 1102 31 5437
501 199 4758 1232
1332 555 2514 5605
458 1061 1205 2558
566 494 3610 3722
267 515 4563 2549
1239 613 5442 1181
864 291 5220 1500
252 167 988 1522
1080 992 3350 4500
841 146 5449 5653
314 707 1514 5437
95 625 491 4021
1360 1138 4021 1009
925 843 1742 632
1087 430 5363 2341
1006 1100 3818 5437
1361 1147 632 4262
104 549 1851 842
291 1095 4564 5442
249 478 4115 4961
910 1048 2687 5631
1213 1372 3333 1641
1202 1332 3048 4262
812 411 3648 4021
1157 690 1181 1205
238 491 3818 3048
555 653 4282 196
1380 15 4703 383
784 1285 3068 3227
1356 589 4770 777
859 304 1851 5363
1233 474 5442 5003
802 77 1301 1181
1337 677 2376 5028
652 941 4703 5272
325 657 4448 3333
156 1257 2558 1301
881 545 2687 2583
1314 844 2841 2340
965 81 2604 3068
805 576 5653 196
890 37 1817 520
1189 1115 1232 3818
438 639 1685 632
618 825 2558 2655
64 890 5319 2677
1222 242 3648 2655
877 649 5631 1522
574 617 4961 5153
603 42 3818 383
1215 613 1500 1851
183 1412 5272 4020
289 758 196 4961
1039 1250 2841 1907
623 270 491 2415
1125 183 5056 119
160 1033 4136 4424
1035 670 3227 1695
811 969 632 3350
1328 1128 4282 3513
1191 857 4564 3778
1002 1027 1851 2677
554 804 5319 2681
395 517 3818 4136
421 1091 1301 1009
1284 1006 2681 4921
430 360 1301 4675
639 514 632 5003
39 610 2681 1768
1258 230 5319 5363
1068 988 4703 3513
1330 379 3350 5437
56 721 2549 632
2 1207 1009 2604
39 162 4675 1768
529 753 2341 2239
226 1100 3068 3513
351 892 3722 4758
1398 752 196 3068
1317 729 2221 3513
583 849 5220 2340
284 797 5220 4282
603 780 119 2440
260 602 4563 2340
167 595 5437 2687
1075 1126 3911 1147
1101 887 3048 4424
277 916 5228 5631
1078 920 3778 1742
125 770 5272 1817
1241 306 1009 4758
1425 1286 1232 2341
112 180 4262 3350
736 874 2841 2440
428 617 4961 5153
1305 73 196 1685
204 685 2316 4780
434 498 5363 2604
1068 306 5272 1181
704 177 4563 3350
600 766 791 5003
257 634 5653 1301
1005 680 5631 5153
1332 1152 1522 1907
1368 990 4040 1742
896 635 2687 2340
446 527 4262 1500
115 1197 1232 1851
382 1169 1907 4021
822 1001 1695 2677
0 53 3722 3818
1378 973 4758 5012
666 483 3333 4770
1347 688 777 2239
672 892 4758 3722
248 1085 4282 4675
1151 566 3809 5605
1346 177 4563 1500
1109 129 5536 119
1391 867 1817 4020
749 111 119 1522
552 732 5012 777
785 54 3809 2681
1306 1253 3227 2341
98 737 4563 5056
342 641 5012 2681
335 970 4444 4448
538 1108 2583 2558
1001 1322 3068 1768
1352 342 3778 791
855 1137 2558 4500
1167 332 3648 632
1360 1440 3333 4444
617 918 4020 5363
398 1065 5319 4921
632 569 988 3048
646 830 5437 5605
760 929 383 2340
1087 1192 988 4770
443 242 5056 4500
1218 1187 3809 1907
148 547 5028 2221
308 1113 1695 4758
539 663 1907 1768
750 350 1301 1742
171 359 520 3350
364 895 1907 5631
1168 228 1181 2440
793 782 4020 1205
348 678 1301 119
968 423 1205 2341
778 1128 3722 4448
202 1018 1232 3648
1210 87 3610 3648
1043 749 5442 3911
983 731 2415 5056
1373 575 1514 5056
980 706 3648 1685
343 318 5012 5449
206 595 1695 4921
611 1235 1009 2841
717 819 5653 791
379 982 4758 1147
574 1133 4921 2221
606 982 1907 2440
875 802 4021 4780
445 861 4563 4115
1273 654 3722 2221
1113 643 4770 2681
1051 1221 2239 3610
1403 1020 4448 632
379 346 3513 1817
1009 393 4021 5442
719 419 4564 2221
1234 538 5056 196
296 802 4563 3333
955 377 1500 2681
825 1405 3911 2316
690 636 5003 4040
1344 483 2221 5363
254 1021 2558 383
1270 895 2239 119
722 1031 3350 4115
125 1111 4262 1851
816 838 3350 2583
702 991 988 537
896 92 196 5003
1074 654 4136 2604
777 1029 791 2440
476 1185 3818 4262
121 628 2221 4040
325 211 5653 5363
492 588 4563 5449
746 1262 2677 1685
221 1088 988 4262
963 855 1500 4961
841 649 2341 1522
170 1171 2514 1232
225 343 4444 4703
423 1411 520 791
246 256 4675 2415
1225 57 1514 196
605 605 4564 3957
833 464 4563 3809
1190 1246 383 1817
1342 474 3513 196
17 901 3809 520
1179 567 1205 5536
1076 1318 2558 3809
400 1133 2221 4921
367 439 1742 2415
1230 431 5012 5442
69 427 2604 5449
102 316 3333 4424
270 676 5228 4021
1261 374 4921 1232
898 1040 2376 1522
1260 54 2221 2341
413 370 5028 3778
831 274 5003 3809
1166 1024 31 2316
1410 1340 4703 4921
578 521 1768 1181
216 767 4262 1232
1200 1137 5363 3227
741 1103 2677 31
1244 119 1500 196
542 977 3610 2558
244 439 1742 2415
705 774 1181 4040
524 880 537 5056
202 15 5220 4136
581 714 4020 1851
1082 741 4780 5012
714 891 4262 5536
1053 730 1009 4675
176 945 4040 5272
981 913 5228 3048
455 1036 5028 2440
986 271 2415 4448
96 1231 4040 1817
774 302 4500 383
316 809 3068 1685
1159 460 3778 5319
782 1078 791 4448
766 1174 4020 842
806 610 842 1768
488 285 3722 5536
815 1336 2558 842
889 829 5272 5631
1157 887 4424 3048
162 499 126 3068
370 707 5437 1514
1047 854 5653 3048
714 1010 5319 1009
570 1100 4020 2239
45 553 1147 2376
1439 835 2340 1817
975 511 842 5056
465 791 777 3068
359 662 3624 1695
1308 702 4262 537
378 451 2376 3957
1159 1169 1205 1147
29 736 1205 4136
837 1162 1907 5653
62 436 31 126
758 1089 2440 2677
900 767 126 2415
1069 517 1851 5003
557 910 5449 4262
900 423 4136 988
1431 1298 4448 4020
900 1011 4703 2558
466 1053 791 4563
783 933 383 4564
1050 448 2655 383
760 756 5653 3911
147 526 4564 1181
152 828 4564 5056
1282 856 5319 1695
757 256 3513 2440
1108 1193 3513 3610
81 1340 5631 2316
1349 852 2549 2583
1176 901 3068 5272
262 612 791 119
1402 639 1641 5272
149 654 4115 842
230 309 1641 5012
927 1036 632 2239
774 295 2841 5449
1335 120 3068 383
1422 940 1009 2440
625 668 5012 1514
413 505 4282 777
57 466 5220 2440
1185 986 3778 2677
1421 785 5003 5437
353 950 3818 4564
233 611 1009 4770
180 400 1685 3513
966 1030 2677 5449
1013 491 2341 2604
1223 177 4563 3350
494 1084 791 3624
1050 1386 632 3227
932 320 4500 2655
901 209 5442 5220
976 657 3333 4448
1181 697 4444 491
1359 1101 4675 4115
827 625 5003 2604
564 1202 2655 1768
524 563 5153 3648
616 677 4282 1181
576 630 4136 1147
539 864 5153 4675
467 611 5220 1695
254 1197 1232 1851
257 850 1147 2558
1405 174 119 31
1334 1095 2677 4564
69 1364 4262 5631
344 778 1742 4921
1343 1335 1147 5631
472 1248 2558 4780
796 745 3648 5653
364 383 4770 3513
599 1116 2558 4444
284 917 4563 2604
1094 137 791 3911
329 752 1232 537
11 635 520 2687
1410 150 4262 4770
1172 374 5605 4040
1361 450 1695 1817
19 1036 2239 632
1085 36 791 4961
884 375 5605 383
393 407 2841 791
665 770 1817 5272
436 237 5012 1205
276 422 4961 31
621 602 2340 4563
684 350 1641 5056
1081 1065 4921 5319
691 1121 3911 3513
55 713 3957 3648
952 969 1695 988
756 269 3722 5449
1037 842 1514 791
319 1202 2655 1768
1249 604 491 4115
1016 245 4444 5012
1277 1305 3048 1147
495 850 5653 1817
453 272 4424 1907
507 1030 2677 5449
1023 649 5003 1768
1030 522 2221 4563
814 400 4921 4262
29 463 4500 3809
189 914 4424 3722
120 677 1181 4282
978 415 2340 2341
926 837 2514 3778
14 83 2841 5056
1013 129 5003 3957
560 1315 2558 1685
979 417 5220 1301
1097 1065 4921 5319
138 929 383 2340
1162 319 4136 2583
126 419 4564 2221
403 723 1685 3818
54 982 4136 3227
1215 1344 4758 2687
386 1026 537 4424
502 423 4500 119
693 550 4500 777
530 98 2415 4780
794 541 491 4448
237 552 3610 2681
108 273 5153 5220
1294 900 4448 5153
626 694 1514 1641
167 1014 4758 632
1425 892 777 3624
588 623 5653 4500
247 644 3957 1851
1176 768 4961 5319
1183 1382 1205 3227
296 1181 3068 4448
16 631 1514 1851
593 723 3818 1685
1179 1031 2681 2316
1390 260 196 2221
1110 429 3778 5605
1098 520 1768 2316
600 152 2440 1301
469 247 2549 2221
490 555 5012 5003
416 1380 2316 1641
98 1128 4448 3722
974 1335 2677 196
313 138 988 5153
1303 526 4564 1181
585 732 2604 1514
1423 315 5449 4703
1 1286 2341 1232
1332 701 1301 988
57 211 4563 1514
1163 879 5028 842
567 160 383 31
1258 155 2655 3610
1266 272 2677 1907
1346 636 2655 4564
224 422 31 4961
381 1308 4500 3624
1094 230 5363 5319
1042 1026 4961 4563
1400 181 1695 1768
345 125 5003 1685
795 1136 1907 1205
1328 678 5220 4262
1097 1317 4424 1181
1152 298 2341 2549
5 1141 119 4770
77 425 5228 5272
1026 1181 1907 4444
574 1159 1768 791
501 158 1009 3227
1297 652 4780 31
499 354 3513 2316
829 625 5536 1641
508 891 5536 1742
1291 285 4444 31
1216 348 4675 4780
996 901 3809 520
488 245 4921 520
1132 691 1685 1522
1124 846 537 3227
522 244 2655 1205
361 675 3809 2239
1207 312 4961 3778
0 701 3610 5003
630 537 2221 791
251 326 2558 3624
399 341 4780 3809
1328 686 2604 196
1251 464 5003 3350
1084 601 3068 2221
786 876 1641 2415
574 411 5220 988
1117 736 4780 4444
862 1161 5319 1232
778 277 5056 1522
579 232 3722 5153
12 160 4500 2604
724 196 2440 4448
604 158 2583 5442
354 274 4424 1232
348 1050 537 4115
315 279 2239 1817
627 1003 2655 1009
928 440 2841 126
31 900 4448 5153
539 480 842 2239
916 1268 1768 4021
462 895 1907 5631
1234 67 3722 4703
1228 593 5153 4282
255 18 3648 1641
23 239 4021 2583
1021 1405 3778 4921
7 1364 4262 5631
1303 473 5319 842
963 1154 1907 2687
679 1316 4020 1695
721 287 2440 842
1107 1219 2677 5272
1204 605 1685 119
1332 1091 1301 1009
1355 1299 4770 3722
808 983 791 2677
816 459 4770 3227
551 1283 5012 1817
75 108 5012 2604
626 1102 5012 2558
1347 871 1301 3068
886 105 2239 1147
709 638 5653 2341
487 575 5028 4564
291 979 2558 3068
1282 187 4780 5003
774 227 3068 31
211 784 5003 5028
1300 1305 1147 3048
825 1193 4675 4961
1214 569 3778 2221
1043 933 5028 491
1188 344 3350 1685
1183 680 1147 1009
912 1283 1817 5012
317 916 1907 2376
1408 72 5536 5605
177 695 520 3957
778 642 5363 3350
702 635 4444 2376
1365 584 2340 1641
196 535 1514 1768
1364 1090 1232 4021
313 804 3610 2514
1256 475 2341 3610
1100 939 4780 5028
654 213 5363 491
733 601 5228 2841
321 1159 4758 777
805 281 988 5363
59 680 4780 988
486 392 126 4136
350 793 2549 5449
1415 439 1514 5605
1416 1229 4961 3513
518 666 3350 4564
129 880 5056 3513
641 50 1768 4770
1081 1006 5220 537
1052 1286 1232 2341
67 850 3818 2415
525 808 1147 5605
845 549 1500 2583
646 415 4703 3648
1112 1405 3911 2316
19 526 5437 2415
566 521 1181 1768
1151 1392 2239 5631
641 663 5631 537
1126 459 4021 2655
173 110 988 5056
714 744 126 1514
1249 1318 2841 3333
391 1183 2341 4020
1077 163 5012 3722
244 748 1768 1232
431 542 4136 2239
854 798 2340 520
676 1207 520 31
220 1332 4262 3048
161 733 520 5272
560 1036 5028 2440
334 748 988 4563
1145 1033 4758 4675
217 1256 1907 5228
150 546 2604 126
278 380 3610 2841
347 248 5003 2341
997 1324 4020 2681
431 196 988 3778
1139 592 4564 1514
1366 820 5028 1181
453 731 5056 2415
429 865 1768 5363
756 673 3911 1181
850 406 632 791
731 177 2687 1301
708 682 777 2655
621 317 1301 4448
983 464 4563 3809
42 1091 1301 1009
721 961 2677 3818
856 1189 520 4115
127 812 5536 2549
366 1059 196 3333
1082 407 2841 791
1080 624 2221 4703
535 1315 2558 1685
301 1088 4770 126
1183 731 1641 2514
392 405 2221 4282
1098 566 2340 3648
597 533 2341 3778
791 944 2558 4961
1385 1259 2841 1817
1030 195 31 5153
1315 273 3809 1514
951 869 2514 791
157 257 3610 2604
1370 656 1205 2340
574 383 383 1641
476 1288 1009 31
619 228 1181 2440
271 525 2340 4780
919 1342 5228 1232
567 847 2514 3722
66 743 4021 2681
1330 661 1301 31
747 1012 1232 777
123 1071 537 5536
697 715 2841 4020
687 1198 988 1009
815 1012 2583 1817
496 87 3648 3610
1297 163 3513 3350
449 1399 2341 2558
474 566 5653 1685
1013 987 4040 3513
1032 1088 1232 4444
706 112 2687 4780
1346 684 4675 537
335 992 1742 5319
211 217 2681 2376
4 653 5220 4500
633 1161 791 4770
218 795 4770 2677
175 1100 1768 4500
1433 335 4780 3513
753 970 4448 4444
1042 197 5363 5442
664 673 4262 1907
193 1046 1522 1742
106 937 632 3513
893 516 2677 2316
1386 1177 4448 5631
936 946 4444 1695
1424 627 5631 119
162 624 2341 5442
1362 915 5631 1181
1066 764 1522 1301
966 635 1514 4500
319 866 2549 4040
1126 959 5220 3048
1064 393 1641 4021
1015 273 1181 2221
451 644 2558 5437
1134 223 3809 196
786 998 2341 520
165 553 2687 777
175 976 4448 1641
211 148 2841 3722
1234 1071 4424 4563
955 1273 383 1768
899 351 1522 3068
1069 726 5272 5220
530 217 4564 1742
942 1332 31 3333
910 767 5442 4282
429 1187 2677 2376
124 417 5220 1301
908 1172 1522 4921
695 233 3818 5153
862 767 3624 1742
203 1402 520 2604
1051 614 4563 5319
216 298 520 4675
331 633 2316 126
995 382 3911 31
1059 1235 196 1907
317 1166 3722 1817
1147 72 5272 2376
323 403 5319 632
916 439 791 4040
1045 242 5228 4563
334 549 2549 1641
1238 881 3513 1851
944 1185 3648 3624
842 859 5003 3048
151 934 3911 4758
219 1056 119 1817
1351 629 3911 5003
622 87 4444 3648
833 511 5536 1514
1372 632 491 383
1143 981 2239 31
813 1198 1641 3624
318 676 3350 3624
1032 298 4448 2514
1183 1142 3818 1147
1275 128 632 3818
1058 591 2221 119
240 1519 2677 2341
945 419 4675 1500
877 68 5449 5605
1135 1383 520 3048
1007 268 196 4563
440 504 520 2440
193 933 4136 5028
243 7 3957 1685
1249 392 126 4136
732 1068 5028 1695
257 999 3227 1514
132 728 2687 4500
473 653 3513 5536
1086 670 4564 5631
333 391 196 1742
729 991 1301 5631
798 999 4921 5220
1246 819 791 5228
1212 1135 4115 4448
1081 661 5272 4500
1071 214 2687 2440
286 1287 5028 2239
1241 1063 2558 1641
551 736 4444 4780
545 409 2341 4282
467 60 3957 1500
635 1133 1907 2681
515 662 1301 5319
1161 492 2341 5153
1096 523 4262 1685
1252 895 5631 1907
300 891 5536 4262
626 858 2239 2583
227 901 5437 2549
112 461 1742 5228
1415 1163 5631 4921
128 1065 5319 4921
638 473 842 5319
306 517 491 1851
383 163 3722 5012
31 1018 1232 3648
821 945 4703 2340
4 819 5653 791
678 572 2583 1641
1177 789 5536 4020
396 1181 4448 3068
374 1045 3809 4921
343 842 2221 126
365 750 3911 1301
1269 1354 3513 5631
1383 82 4780 1500
467 1198 2558 5220
1303 663 126 5003
1197 781 537 2239
316 867 3350 119
517 372 4703 5319
955 1268 2558 5363
570 1127 3624 3610
1188 679 1522 3048
1090 815 3048 5363
1246 578 537 3610
154 439 1742 2415
740 1049 3722 2239
620 228 4500 3778
23 820 383 1301
501 160 2514 2440
332 658 119 3809
1213 548 31 3809
646 1004 3624 1685
377 1121 2841 1147
918 811 2655 5363
732 327 3068 4282
512 69 2583 5153
262 972 2583 2340
532 655 1817 4780
1060 74 4444 1641
673 1122 4961 1009
1186 864 4675 5153
62 913 5056 3350
420 267 4500 5028
519 773 2681 5442
304 1118 1522 1232
1068 746 1685 3722
1203 1082 3722 1695
167 728 1907 1147
1227 493 5228 5442
332 1379 3227 5056
78 168 1695 1147
141 1033 4424 4136
433 160 2514 2440
824 781 31 4020
1128 525 2549 2687
1113 1282 632 1907
1049 341 632 3911
327 188 2681 5272
91 675 3809 2239
820 686 2841 2687
430 639 2514 5153
796 613 1500 1851
23 270 4758 1907
442 459 1009 2316
1054 656 4448 5220
1142 809 126 1301
603 1067 4563 5028
1263 1239 1009 1641
911 757 520 5228
203 1316 5449 3624
640 343 4444 4703
102 918 5028 5220
1182 167 1147 4770
289 650 3911 5536
1309 388 2415 5220
608 1152 1907 1522
309 371 2655 3778
303 72 1301 3957
503 942 2558 4564
823 203 4262 4448
28 1405 3911 2316
1076 800 3227 4563
1101 950 2440 383
536 57 4262 1147
204 433 3818 4961
1107 1005 1907 4961
38 534 1817 4563
797 1014 1009 5653
705 758 4961 196
1291 466 2440 5220
497 1120 1301 1907
65 1199 4424 4780
662 910 2583 1695
871 740 1817 1742
1135 974 5442 2376
1068 464 5437 3624
1427 759 1817 5220
65 890 4424 5319
996 68 1685 4780
684 321 2681 5003
772 241 791 4500
333 362 126 1851
909 600 196 5319
675 1243 2514 2558
1359 595 1695 4921
1391 677 4282 1181
1379 470 3911 988
1248 607 5449 3648
117 754 4282 1301
1114 1348 3624 4021
870 250 4675 4563
724 1021 4780 3048
441 1002 1851 4758
866 52 4675 1147
1096 1160 119 3333
23 1026 537 4424
1251 1209 4770 632
753 912 4758 2604
383 30 4282 3648
846 171 5028 3648
425 786 5153 4020
1059 506 3818 5220
1243 793 3778 2549
73 969 2655 4136
1427 938 3809 5437
425 597 31 3957
1015 527 1742 842
304 270 4758 1907
1366 436 5028 2841
621 107 791 5631
320 1354 5631 3513
980 1164 5272 4758
182 61 4115 3818
21 456 2221 5056
1170 950 4021 2677
542 1185 3648 3624
966 740 3957 126
815 1047 3513 3778
1335 1360 119 3624
1077 453 5056 791
1155 494 5631 4115
999 883 3648 2440
1077 871 3648 2415
646 348 2341 842
189 660 632 2687
929 260 1907 3333
1195 1136 3778 4448
926 1189 5028 3227
618 147 842 196
654 652 119 3048
441 1469 5437 2655
148 284 5153 4136
962 1004 1685 3624
1119 1020 4770 5319
691 896 2376 988
1105 1349 1232 842
1219 1105 3648 3513
352 620 1514 988
503 229 1685 491
1216 378 126 4021
360 17 3911 4282
878 1018 126 1907
998 706 3648 1685
648 120 5319 5536
103 163 3350 3513
279 447 777 5228
406 950 842 3048
1193 651 842 4444
705 505 5220 4115
148 1323 491 1232
472 819 3227 2415
1392 629 2376 2239
580 946 537 5437
1228 853 777 2583
1204 803 1181 3068
43 277 4921 1907
321 1127 4021 5437
75 537 4444 5605
652 483 1181 2239
672 745 5631 2549
1144 822 537 520
1096 1200 126 2340
557 284 5153 4136
760 1075 2604 3513
449 822 1147 5653
1309 762 5605 4675
579 564 5653 3957
500 421 4424 4921
48 813 2514 2604
130 917 5653 777
866 188 1009 2677
1122 933 5605 520
169 129 2221 2681
607 1315 1181 2677
652 835 3911 4020
268 566 3809 5605
779 642 491 2316
409 888 2677 4675
486 991 5631 1301
1146 1237 5631 1768
988 1224 5605 2558
284 1054 777 2316
1369 989 1851 2239
631 794 196 1817
611 763 537 1907
1072 98 2415 4780
490 748 1500 3911
626 588 1641 537
244 1103 4758 2376
1052 975 2677 2583
1225 770 5272 1817
83 226 3350 1768
292 813 4703 4780
840 890 2415 4282
1048 1021 2316 2549
1237 522 5319 2604
1278 334 5605 3722
180 1006 4040 2316
13 395 4780 2221
568 1404 4424 2681
664 1149 4921 3048
1039 670 4564 5631
1249 523 31 5228
21 691 5536 3610
716 467 4448 777
1233 861 1851 5272
145 899 4961 4780
1111 125 3648 4961
222 769 2415 1851
715 1053 4115 2239
728 99 988 3818
1250 521 5363 3809
997 204 119 4040
1211 451 4282 3818
1210 433 2341 2687
39 606 5605 2440
80 718 1641 3957
513 1150 5012 1232
267 85 2583 5449
1155 979 5319 1768
1093 566 4675 2549
1306 583 4675 3333
309 669 4564 1147
1275 801 2340 5056
468 559 4563 2316
375 1275 5631 3350
794 331 5605 126
1307 1286 1232 4136
654 580 4136 3809
161 1330 2558 1514
524 972 3911 4448
710 1169 2341 4921
447 715 196 4703
728 1021 1232 2549
134 675 2239 3809
822 715 520 491
1017 675 491 2376
735 216 1147 3513
1216 927 4758 4282
986 285 4444 31
632 1318 3227 3778
1010 1011 1817 5153
108 580 3513 5363
362 545 5003 2841
103 1193 4770 3048
415 1182 3624 5319
1079 178 2549 3809
865 212 119 632
30 220 1514 2440
280 850 2415 3818
1330 622 5442 1301
1266 1029 791 2440
1266 1372 5228 2558
198 201 2440 3957
779 879 5028 842
469 733 4282 842
1082 918 5363 4020
532 33 777 2549
127 703 5153 3048
393 651 3818 5228
52 434 3818 3911
939 306 1009 4758
1012 495 988 491
463 610 2681 632
20 748 3722 3957
1384 191 2583 3722
675 116 842 491
478 82 3818 1851
1399 423 777 3957
78 567 1514 5653
638 589 4675 2340
703 615 1907 4770
1026 505 4115 5220
277 419 4040 3648
256 651 5228 3818
940 863 5449 5437
1432 769 1522 2415
986 404 4444 3722
725 326 3068 119
423 1433 3624 1851
359 1102 31 4424
552 158 1147 4448
572 985 5442 4770
374 380 2221 842
1212 74 5228 196
1242 895 4758 537
548 221 842 2415
340 547 5220 383
1024 223 5228 2415
1158 1280 4758 2415
1264 651 4444 842
1010 1149 4921 3048
23 969 537 383
499 69 2583 5153
151 906 5437 1522
181 505 3648 777
407 37 520 1817
192 701 520 1685
1198 1053 3350 4021
504 1077 4282 1907
1069 916 5631 5228
522 382 3513 1301
1008 726 5272 5220
416 105 5012 4021
591 436 5012 5653
351 832 1641 4020
379 598 4564 2440
795 1116 2440 2655
891 318 5449 5012
79 905 4136 791
1278 862 537 3513
656 636 4040 5003
77 1063 1641 2558
112 396 1641 2341
1009 781 537 2239
1228 124 3610 1205
315 511 842 5056
258 1022 2583 4758
1270 1063 4444 4675
1366 643 5631 2221
264 736 3809 3722
541 909 491 791
455 793 2687 537
1212 694 5437 842
432 884 1232 4448
1274 74 196 5228
655 431 5012 5442
552 748 4563 988
1156 1026 2604 4424
786 1007 777 1907
1130 650 1147 3809
634 119 1851 4703
1004 684 2440 5653
240 972 2677 4448
326 656 2415 4564
414 514 4136 632
726 678 5442 2221
73 1143 3350 3068
692 1508 3624 31
592 500 5220 632
1294 1161 4424 4500
939 1387 520 3068
56 457 2655 4703
290 682 5228 4115
57 804 2687 1205
368 374 2316 3227
1138 326 3624 2558
859 610 632 2681
1357 1132 4675 383
895 572 1685 4770
583 1353 1907 5363
684 1465 3333 4500
429 748 4703 1514
1329 1192 1232 632
403 1348 4021 4921
963 701 3048 2340
1148 1269 3068 1147
301 550 777 4500
158 613 5631 4020
691 555 1181 5449
862 1096 4500 2239
490 547 537 4448
80 331 1641 2841
510 467 1695 2681
708 803 2341 4262
745 1142 2687 2677
1034 563 4564 196
989 731 2340 5631
301 1126 1147 3911
1100 476 5153 4444
1100 1054 777 2316
155 889 126 520
387 608 842 5012
540 905 520 5363
649 754 4115 1685
771 242 4563 1695
1402 431 5442 5012
672 620 1514 988
624 753 2687 4703
1304 1224 5605 2558
470 749 1742 4961
19 317 4448 1301
890 312 3068 3648
121 1262 1907 119
737 877 2687 4921
133 624 2221 4703
456 798 1232 5631
104 891 791 5220
689 465 3350 5272
802 1318 2558 3809
1006 620 4780 4564
725 361 5012 5605
319 545 2221 1851
1310 1115 4282 2677
1200 819 2558 5631
826 1008 2677 4961
676 1094 4564 4424
216 884 2376 1851
565 941 5220 5631
198 669 1147 4564
345 229 491 1685
666 918 5028 5220
1060 778 126 5631
730 793 2316 1522
1273 116 2239 3350
457 182 5056 4040
623 905 4115 4424
165 1084 2583 537
1068 750 4040 1514
1203 1164 1817 4115
52 554 4564 1301
1220 525 2376 3350
22 970 4444 4448
485 838 4020 4282
906 247 3648 3048
837 1155 4563 5631
283 730 4675 1009
886 723 2687 3722
1436 829 5319 2655
