50 5000 10
868 1081 3398 5116
261 132 5550 38
343 534 2971 4573
116 156 4104 629
176 837 5503 1253
956 1021 38 1885
158 582 2917 4119
698 226 1253 2917
45 944 350 4946
137 553 4604 3398
354 1042 3398 2331
746 1353 1375 4827
207 164 4698 629
890 870 3211 1396
5 636 1396 1178
1280 1056 1991 3063
493 852 4394 591
1278 720 1885 2530
130 112 3063 2808
1006 1032 667 2809
700 401 5116 5132
122 676 629 1885
1037 1021 38 1885
1258 924 5503 2917
1038 485 4119 3398
1203 1171 5503 4394
133 1116 1396 4554
159 1161 38 4827
760 319 1885 350
599 1536 4394 720
94 481 4698 99
1298 1147 1225 5132
280 902 2331 5550
7 134 99 4573
723 898 4270 580
1038 624 1885 4946
467 512 2917 4270
608 301 580 629
465 481 1178 4554
81 424 5407 2971
1163 807 4119 2971
800 841 1375 2567
1179 428 2917 3398
1067 561 4554 1225
1098 1014 5088 99
1279 1332 1225 1009
1320 496 4946 99
276 841 1375 2567
735 1429 1375 4394
1389 370 4104 3398
490 373 3774 667
52 410 4119 4604
1381 898 1009 2530
1321 1194 2567 5407
874 425 4119 99
1080 405 5503 4119
261 830 1269 1009
1303 1020 1253 5407
1357 1263 99 1396
1183 566 3398 3774
1253 1137 2025 350
221 431 4573 90
696 458 5407 1225
1390 1020 1253 5407
871 230 5088 3063
1174 568 2971 350
329 1147 1009 5550
371 1097 720 1178
213 298 1396 4270
319 1176 2809 2808
643 922 4119 5116
780 863 2025 4604
90 1081 4573 2808
1064 229 1991 2025
449 927 667 4827
783 765 1269 2331
82 1136 3774 1375
1362 704 3471 1253
195 360 580 5407
197 814 4394 4946
1316 334 4270 350
1163 1470 5088 2971
1102 487 667 5503
819 878 4698 5116
451 914 720 2917
615 342 3063 4604
825 254 4144 3471
28 717 2971 4394
713 259 3398 1253
1355 821 3063 3471
131 1162 1269 4144
1302 372 667 3398
513 591 2971 2331
1340 250 3774 2917
726 787 2530 4827
853 387 5023 4604
1201 443 4104 3774
915 703 4119 2808
239 1311 4144 5116
825 241 2331 4827
1424 158 4946 629
1112 561 2971 38
669 547 3398 3211
56 689 4144 4119
337 428 1178 2808
394 478 4698 5550
882 588 1253 3211
444 354 2025 720
441 536 1178 5088
942 973 1396 591
576 1067 1991 2567
658 1108 1009 1991
783 1191 2025 4394
487 750 2822 99
716 158 4946 629
353 158 4946 629
1199 903 350 2808
13 616 580 2822
889 868 3211 1991
92 340 720 4573
544 740 1375 4104
810 418 2917 4554
624 968 2917 2025
756 378 2809 1396
721 258 2917 2567
1375 854 4827 2567
434 1253 5116 4573
540 1051 5088 5550
1168 70 4119 4946
1246 186 1009 5132
1343 290 2917 2822
1302 591 4119 1225
486 1139 3471 5132
1114 411 4104 4604
268 1002 2567 99
75 1082 2530 5132
381 90 2822 1253
921 833 1225 3063
649 720 1885 2530
328 1057 2025 1269
231 303 38 3471
233 1200 1009 1375
139 603 5550 3211
1348 174 5088 1269
1381 622 4946 38
976 204 591 2808
881 780 2025 2822
104 263 1991 720
720 153 4144 4573
1052 395 5503 90
241 284 4144 5503
1008 489 1178 1253
464 324 3211 1178
1076 1280 2331 3471
40 439 38 580
899 237 2025 4144
223 582 4119 2917
100 943 1009 3063
1190 395 4554 1253
726 595 580 720
1405 996 38 3063
840 1040 1009 629
333 1174 3063 2809
369 886 5503 3063
240 406 2530 4554
342 226 2917 1253
749 1299 5132 2822
402 934 591 4144
95 221 1225 4144
349 578 4270 2809
1364 942 5503 1885
747 734 5088 5116
1356 136 2808 1253
321 987 5407 4394
558 1356 2971 1269
313 520 4104 90
818 806 3471 2567
1129 869 2025 1253
168 1118 580 5132
1279 858 5550 2809
1321 153 4573 4144
409 457 3063 667
862 733 2567 5116
136 769 591 5503
876 1479 2971 2567
242 470 1885 3774
316 780 2025 2822
11 512 2917 4270
867 434 5132 2971
937 522 2917 4946
1077 1098 350 4573
995 1416 3471 4270
92 583 1375 3398
13 810 4119 5088
1255 801 1375 667
924 26 5088 2567
928 561 1225 4554
450 835 1991 629
1203 608 667 1225
403 300 4604 2530
1023 753 1991 4946
365 732 3211 4573
231 1147 1225 5132
409 807 2822 5023
1349 1215 5550 5116
601 588 3211 1253
1359 296 4554 3211
1304 805 1375 591
254 476 5503 4946
1129 1142 350 5503
761 1002 2808 2025
599 589 629 99
796 70 4946 4119
646 371 629 3398
414 720 1885 2530
847 711 1885 667
493 735 3063 5116
1235 761 720 90
205 685 4573 3398
766 622 1885 2971
1103 765 2331 1269
854 793 4604 1009
758 215 5116 1009
906 748 90 3471
1311 870 4394 4119
222 954 1991 1253
1 556 90 2809
138 640 5023 629
955 177 629 3211
646 1056 1178 4573
926 1274 1991 4394
1252 1035 5407 4270
547 480 3398 4698
356 1063 5088 1991
1087 949 5407 5023
408 1303 3471 1885
409 131 3063 1269
548 783 4394 90
1375 732 4604 1396
581 878 4698 5116
1379 257 1991 99
1191 828 4698 4394
171 743 5116 3211
527 951 1253 1396
174 277 1991 5503
1256 132 4104 4554
758 908 5407 1178
34 571 3211 2822
1355 745 3063 4394
432 876 667 4394
665 807 2971 5023
839 870 3211 1396
212 532 3774 5088
1333 449 1375 5503
454 979 4104 5116
1313 863 4698 4827
1424 867 3398 90
1160 436 4604 4270
1332 771 1009 3774
874 557 5023 2530
1055 876 4394 667
54 22 5503 99
31 377 667 591
1236 413 90 99
251 1161 38 4827
124 1229 38 4394
1420 1322 2971 591
1141 251 5023 4827
905 863 629 1375
212 241 4827 2331
1267 952 2917 90
1193 717 4104 5088
595 169 2822 3398
798 1495 5116 720
819 228 2331 5023
1044 802 5550 591
954 591 3063 4119
57 1425 720 4270
1416 705 1375 2822
831 132 38 5550
1368 272 5088 2822
786 877 2530 1225
533 578 5023 5132
529 1031 3063 5407
167 725 350 3774
69 487 3211 90
931 715 5116 2808
684 1058 99 5132
689 196 5023 1885
266 553 4604 3398
611 213 1269 1253
701 823 4573 2809
228 1046 350 580
791 733 580 2331
489 607 4698 4573
1015 1366 1375 1885
924 732 4604 1396
69 475 591 3211
903 386 2331 1009
139 1332 1009 1225
614 874 38 591
843 536 2025 667
194 954 4573 5132
958 705 1375 2822
927 114 591 1253
919 1057 2808 38
410 849 3774 5503
483 183 4946 580
1067 689 4119 720
569 1203 3398 1396
1390 743 4698 4270
320 504 5407 4698
1155 735 4554 1375
1420 355 99 720
75 824 1269 350
167 805 1375 90
199 648 667 2567
1100 228 5023 2331
804 855 2822 4573
1056 983 4119 350
809 622 4946 38
548 563 2567 4554
845 156 629 4104
361 823 2809 4573
1327 920 4946 2809
1224 652 90 4554
1196 1251 2025 5116
471 748 2331 2530
301 417 4104 5503
405 266 4270 1885
540 1002 2808 2025
7 225 4698 4554
833 26 5088 2567
461 384 629 3063
1161 511 4104 3063
980 627 1253 4119
837 637 4573 667
1015 1074 4104 350
556 856 1375 4946
529 768 667 4270
1246 1067 1991 2567
33 651 5088 4270
1148 953 2917 5550
241 927 667 4827
1356 833 5407 4604
249 434 5132 2971
1407 277 1991 5503
190 612 90 629
747 800 3063 2331
1148 846 1253 5116
954 759 4144 4946
859 156 5116 4270
439 226 38 1225
552 858 3211 2971
469 1245 2025 1396
590 1058 1178 38
430 863 4698 4827
883 1028 350 667
939 1186 1991 4827
647 40 2025 5550
599 547 3063 4698
1270 583 5503 3398
290 927 4827 667
584 121 591 3063
1115 1301 1253 2809
607 983 350 4119
320 1087 1991 2808
1398 748 3471 90
882 1021 38 1885
431 421 4119 5550
799 192 667 3211
145 733 580 2331
826 675 580 2530
399 1188 38 5023
950 1016 4573 3063
91 905 1009 2808
352 783 4394 90
910 246 38 5407
642 1072 38 5088
1351 257 3398 4554
1434 341 4604 667
149 383 4554 4604
1106 1057 38 2808
426 515 591 4119
229 496 4946 99
728 296 591 5088
946 489 1253 667
0 944 4554 4394
86 1136 1375 3774
703 671 580 3063
931 845 2971 4946
1241 1001 5550 2808
150 661 3398 38
573 537 90 2331
214 591 2971 2331
60 936 4270 3398
718 1263 99 1396
812 732 4604 1396
428 704 4144 3398
193 196 5132 2809
794 298 4270 1396
1205 133 38 1991
389 1178 629 5132
484 114 1253 591
448 810 5088 4119
977 252 4394 2331
976 866 5407 3774
287 258 2567 2917
204 1219 5088 90
1112 258 2917 2567
43 213 1269 1253
1311 751 1991 667
746 963 5407 1009
638 1386 4270 4144
230 843 90 5116
806 535 2822 1178
472 939 99 2331
1230 715 2808 5116
327 775 1375 1253
601 540 3063 4946
5 392 90 2971
525 478 4698 5550
778 1081 2808 4144
787 405 5023 1009
1125 1100 3471 2809
437 732 4698 720
351 952 2530 2025
1330 1311 4144 5116
1434 1198 1396 1991
706 660 4698 2808
909 753 4946 1991
1269 192 5116 350
110 456 38 90
703 658 5407 629
652 814 4946 4394
276 1050 5550 1269
554 1042 5088 2025
893 418 4554 2917
269 372 667 3398
70 192 350 5116
96 1194 1178 4144
262 303 38 3471
439 931 99 1178
1375 386 1009 2331
827 315 5116 2331
337 838 99 1253
585 449 1375 5503
602 1178 1009 5503
50 378 3471 5550
697 1161 5550 4270
8 875 4144 3211
996 1215 5116 5550
1306 945 2971 667
21 145 4270 4394
807 867 3774 99
343 203 3063 2567
504 1479 2567 2971
203 1026 1375 5132
642 951 1396 1253
503 1031 5407 3063
109 1120 4144 1885
496 250 1269 591
1367 1108 1991 1009
1391 707 2917 2331
1272 636 4698 1885
1406 383 4554 4604
757 1042 1225 1178
1064 1254 1375 1396
468 747 1269 4827
421 1040 629 1009
865 1390 5023 720
457 618 2808 4104
771 810 5088 4119
805 945 1253 4573
240 261 1991 3471
157 365 1178 629
767 1063 1991 5088
959 379 2530 629
150 658 1225 90
653 960 1178 2025
78 576 4144 580
536 915 1269 3471
1179 493 3398 580
544 1161 4270 5550
784 417 1375 2025
814 478 5550 4698
141 284 2917 5088
972 298 4270 1396
1122 903 3063 1375
569 597 629 5550
18 1000 4698 1396
426 1311 4144 5116
165 255 1375 1991
710 1127 4144 2917
1366 920 2809 4946
740 621 4573 4946
754 296 3211 4554
286 1298 1991 5023
1281 1002 2808 2025
410 748 2331 2530
911 230 2567 2530
1200 936 4270 3398
446 1115 4554 350
293 751 90 5132
273 952 90 2917
216 240 3211 4104
970 112 2808 3063
1128 392 90 2971
841 522 4604 580
1124 341 99 3471
467 1425 720 4270
228 339 4604 4946
674 1117 1991 350
968 237 4827 4270
1384 457 667 3063
160 360 5407 580
1002 203 3063 2567
562 944 4946 350
1404 300 4604 2530
1088 603 2808 4270
1427 1299 5132 2822
215 256 2567 2822
762 362 1178 1269
162 983 350 4119
1275 655 4394 1269
1035 169 3398 2822
447 462 4698 5503
1083 912 1178 5503
928 851 629 5116
351 217 580 667
198 886 5503 3063
532 866 3774 5550
655 1045 5407 5116
798 571 2822 3211
690 802 3471 5088
506 1130 1009 2822
1205 1301 2809 1253
557 1019 4698 1009
164 1016 3063 4573
974 1038 2567 5550
307 748 90 3471
546 132 3063 1253
635 353 4698 4604
1031 299 3211 580
282 924 5503 2917
788 576 2822 4119
426 1299 5132 2822
983 592 3211 1269
1019 1405 3398 2809
553 621 4946 4573
732 888 2809 3774
1278 425 4119 99
473 56 4119 4698
272 819 720 2971
89 688 5023 2567
851 563 2567 4554
635 1229 38 4394
1147 225 4698 4554
718 723 4270 1253
266 1082 4394 3398
1414 914 2917 720
526 401 5116 5132
994 810 2530 1396
1216 1188 99 1009
1060 177 3211 629
617 952 2530 2025
499 372 3398 667
198 1089 1009 667
802 1161 4827 38
678 1425 4270 720
114 492 580 1225
1291 870 3211 1396
780 1001 2808 5550
254 687 720 667
359 745 4394 3063
195 28 38 4573
165 911 2567 350
695 679 629 1225
17 710 2567 3211
334 908 5088 350
886 330 3774 3063
965 232 591 3398
282 927 4827 667
622 935 4394 4104
946 637 4573 667
1086 973 1375 1269
361 1037 350 1253
1057 732 4573 3211
946 174 1269 5088
1280 661 3398 38
726 1036 5407 2530
124 707 720 1253
406 376 2917 629
901 34 5503 5550
279 406 4554 2530
1365 801 1375 667
508 745 3063 4394
323 1366 1375 1885
381 1280 3471 2331
843 515 5407 4946
440 521 2917 4104
1014 1356 2971 1269
99 255 1375 1991
1187 229 1991 2025
1014 551 4554 2025
644 1117 1991 350
189 296 3211 4554
131 992 38 2331
898 385 4604 1269
1220 48 5503 2025
125 624 1885 4946
815 588 1253 3211
843 145 1396 4827
1421 849 591 5116
878 553 4604 3398
912 252 2331 4394
151 768 5023 4554
398 703 2808 4119
1140 574 629 5503
445 137 4119 667
777 1479 2971 2567
1423 650 4573 4554
1066 366 3774 5023
113 284 4144 5503
521 648 2567 667
1385 226 1225 38
1062 156 4104 629
1374 492 3774 2331
1075 734 5088 5116
803 671 3471 667
1017 513 4104 1178
847 714 4119 5023
1305 261 3471 1991
796 688 2567 5023
635 561 4554 1225
139 530 5023 3211
82 851 629 5116
397 1046 4573 2530
1086 227 5407 99
425 374 4604 591
817 555 5407 720
947 1110 4827 5550
64 807 5023 2822
322 532 3774 5088
134 693 2567 4104
507 563 4604 4394
657 1030 1375 2809
734 810 4119 5088
1266 435 4946 1178
128 715 5116 2808
902 927 350 3063
1229 334 4270 350
1093 269 1178 2917
1432 1186 1991 4827
1046 539 4698 2530
652 453 90 4946
1181 678 5407 2809
476 1099 2530 1991
955 636 4698 1885
511 563 4554 2567
884 555 5407 720
764 406 4554 2530
581 297 2331 4270
591 395 4554 1253
736 360 5407 580
1261 970 2808 99
1002 128 99 38
38 922 580 2809
212 449 1375 5503
514 1117 350 1991
278 1106 5132 4119
1144 1000 1396 4698
1407 494 5132 2331
350 293 3774 629
211 1245 591 5132
272 378 3471 5550
614 511 5550 667
425 476 4946 5503
814 14 4946 4698
1312 920 1253 38
803 732 4604 1396
1163 1305 5023 1225
909 611 4104 3471
952 750 99 2822
690 115 4119 4104
337 1276 38 4270
937 543 4104 1225
127 963 99 1885
657 594 4698 1253
860 470 1885 3774
861 734 3471 629
362 729 1225 1253
1310 268 2917 4604
94 539 2530 4698
59 888 1375 2808
372 1178 5503 1009
854 753 1991 4946
1197 827 720 3063
1310 1188 1009 99
1406 1060 591 1009
431 963 1885 99
105 689 720 4119
1314 169 4698 580
1403 1187 1225 2331
464 521 2331 3211
278 612 90 629
860 22 5503 99
73 354 720 2025
1094 1089 1009 667
289 591 3063 4119
410 957 4827 1253
694 616 2822 580
863 898 4270 580
259 1087 1991 2808
1274 1384 1396 3471
407 990 90 3063
491 865 2917 1009
1406 1245 2025 1396
17 1094 4573 2567
1300 1112 350 5550
483 732 3211 4573
925 322 2331 350
234 715 4698 3471
906 1137 1009 4104
282 853 5407 5132
1045 937 1991 591
560 707 1991 3398
1249 132 4554 629
1173 761 90 720
330 228 2331 5023
1310 830 2822 38
225 255 1225 4573
1371 871 2530 3471
175 624 2971 99
920 132 4554 629
1062 1152 4827 99
1008 743 4144 4554
1234 651 4270 5088
628 561 2971 38
156 802 5088 3471
1420 1171 4554 1009
638 775 1375 1253
1256 1189 2567 2809
1257 1202 2025 4270
772 1035 5407 4270
857 753 4104 2331
297 723 1253 4270
91 162 2530 591
719 714 667 2331
748 300 2822 1269
728 1209 1253 5132
1367 550 4119 4573
1055 284 2917 5088
873 1060 1009 591
77 787 2530 4827
1281 210 5407 90
690 596 2971 2025
782 394 3398 2530
1373 1384 3471 1396
681 552 38 4119
1282 617 3398 5550
1081 1311 4144 5116
696 1270 350 3398
1 552 4604 5088
79 699 90 4604
1360 226 2808 2822
897 127 1269 2917
692 830 1269 1009
753 733 2331 580
7 1155 1269 5407
1406 1301 1253 2809
893 372 90 5550
1159 293 3774 629
355 52 2530 3063
1384 485 3398 4946
919 888 1375 2808
14 1011 1178 2971
478 342 4604 3063
357 852 4394 591
491 524 2025 4946
1031 966 1885 2025
800 1011 1178 2971
654 847 2331 2808
19 511 3063 4104
589 136 2808 1253
460 591 1253 4946
153 908 5407 1178
358 462 5503 4698
418 1050 5550 1269
10 129 3471 1375
1256 28 4573 38
989 1134 2808 5407
290 72 1178 3774
1425 465 3398 1269
1258 1279 2917 2971
1180 1079 1991 2331
1241 707 3774 1396
641 153 4144 4573
73 591 4604 5116
162 405 5023 1009
1044 481 4698 99
989 821 3471 3063
1145 418 4554 2917
977 920 2809 4119
840 100 2025 4573
807 521 2917 4104
356 783 90 4394
686 457 667 3063
963 987 1396 4946
1288 114 2822 591
842 1476 1375 4270
655 846 1253 5116
1272 733 2567 5116
595 1245 591 5132
1395 1134 2808 5407
69 927 1178 5550
1141 733 5116 2567
444 1106 5132 4119
1216 710 3211 2567
869 650 4573 4554
980 261 1991 3471
1109 567 667 2808
806 494 5132 2331
233 863 4144 2822
815 90 2822 1253
802 1102 2808 90
1247 852 591 4394
510 496 629 2808
672 175 1396 4394
111 970 3774 1225
429 1094 4604 4144
1359 1388 5116 1375
625 1042 5088 2025
1069 748 2530 2331
404 567 667 2808
1040 728 3471 4946
774 707 591 4270
1404 489 4604 2822
478 874 580 5088
529 312 38 720
1148 1202 2025 4270
297 878 5116 4698
72 434 3398 5088
177 425 4119 99
1078 1021 38 1885
1418 480 3398 4698
1011 895 4573 591
998 365 629 1178
254 1221 5550 1396
1308 379 2530 629
709 416 3774 2808
877 566 3774 3398
1225 1042 3398 2331
1377 801 667 1375
1309 833 4604 99
269 300 2530 4604
499 802 3471 5088
239 436 4604 4270
1439 1122 2530 2809
322 861 1396 90
1193 733 580 2331
161 196 5023 1885
1337 213 5116 5023
1154 905 1009 2808
297 937 591 1991
995 568 2971 350
1023 420 1885 1178
1284 496 629 2808
174 52 3063 2530
1051 492 2331 3774
125 1405 2809 3398
1040 925 2331 5088
28 1299 5132 2822
1099 843 90 5116
238 1081 4144 2808
1402 1153 5550 4394
1434 753 4104 2331
33 1233 5503 5116
950 565 90 1885
119 462 5503 4698
415 385 1269 4604
851 457 667 3063
737 549 5023 1269
1426 1198 667 5132
1415 1148 2809 4554
317 888 2809 3774
1153 734 1885 1269
231 1377 1991 4270
285 671 4119 3471
4 517 4104 2530
893 846 1253 5116
1266 522 4946 2917
1156 622 629 2025
462 297 4270 2331
209 132 4554 4104
567 1137 2025 350
1347 661 38 3398
180 176 5023 4394
46 434 2971 5132
863 1127 3774 4144
802 866 591 2331
118 800 3063 2331
905 567 2808 667
441 714 5023 4119
1137 746 2567 4698
351 434 629 1253
797 608 1225 667
901 1017 5503 5088
697 1017 580 5116
878 970 90 2530
253 362 1269 3774
547 561 38 2971
917 695 4394 3211
788 920 2809 4119
19 698 4270 629
152 567 2808 667
1122 549 1269 5023
1330 205 1225 1375
879 1029 2971 3774
55 1377 1225 4270
173 1112 4144 1009
814 565 1885 90
237 1098 99 5023
910 341 99 3471
415 1253 99 5116
273 443 1178 667
1051 413 90 99
1088 796 1375 4119
564 655 1269 4394
837 839 4144 629
1330 1270 3398 350
1278 217 580 667
926 1446 3471 4827
1052 456 90 38
401 443 3774 4104
112 297 4270 2331
663 413 90 99
1284 578 2809 4270
1308 703 2808 4119
1433 864 1253 4394
969 682 1253 580
297 807 2025 591
1149 192 3211 667
121 1444 4827 720
627 522 2917 4946
1374 597 5550 629
945 619 580 1178
336 618 4104 2808
998 353 4698 4604
864 173 1253 2567
393 807 5023 2971
691 894 5088 1009
400 717 2971 4394
393 608 629 5088
1021 111 667 4698
827 819 4554 4270
332 340 4573 720
669 710 2567 3211
1418 710 2567 3211
290 945 1253 4573
553 1094 4604 4144
1329 1057 1269 2025
1241 534 2971 4573
79 858 3211 2971
367 1036 1396 5407
340 851 2567 580
204 1308 4144 5023
959 266 4270 1885
374 637 38 4554
1103 679 629 1225
492 687 2530 5116
99 1254 1396 1375
1319 747 1269 4827
971 1416 4270 3471
475 960 1178 2025
854 493 2808 4554
1164 217 580 667
1379 753 1991 4946
1316 879 2530 350
406 492 1225 580
953 968 2025 2917
342 493 580 3398
705 711 591 3471
1002 1233 5503 5116
1369 942 1885 5503
1389 942 4604 1225
447 115 4104 4119
189 893 2809 4604
1156 375 580 90
445 1251 2025 5116
1100 785 4119 2567
666 868 1991 3211
344 415 4119 90
63 867 1991 2822
1214 492 4946 5550
1284 1303 1885 3471
486 475 3211 591
463 183 4946 580
480 688 2567 5023
1167 673 667 5088
491 392 3063 4554
944 680 1991 4104
1289 434 4604 2808
1352 611 2025 3398
999 458 667 2530
843 643 2567 4270
1329 565 90 1885
225 805 90 1009
705 301 580 629
305 732 4604 1396
796 90 1009 1396
1053 749 4827 2917
174 517 2530 4104
20 857 5088 4827
720 550 4270 2530
123 951 1253 1396
1325 503 667 99
1422 443 3774 4104
559 40 2025 5550
864 1055 5132 5503
93 1167 5023 4573
1146 1118 580 5132
1320 819 3471 2971
1213 258 2917 2567
1370 169 3398 2822
1069 866 3774 5550
482 841 2971 4698
786 1098 2809 720
326 183 4946 580
1145 944 4394 2822
1425 680 1991 4104
1270 779 1396 2917
841 1429 1375 4394
5 374 591 4604
779 1010 3211 5132
729 1041 1253 1009
887 250 2917 3774
1241 418 4554 2917
922 255 1991 1375
1187 215 5407 5503
771 217 580 667
387 833 720 2808
121 129 3471 1375
292 864 5116 4946
944 853 5407 5132
105 387 4604 5023
864 927 5407 350
537 227 5407 99
19 1000 4698 1396
1206 908 5407 1178
410 578 4270 2809
797 942 4604 1225
790 392 3063 4554
700 1027 1885 3398
175 854 5088 1225
1023 292 1885 5116
599 1366 1375 1885
721 868 3211 1991
50 657 1178 350
432 296 591 5088
771 378 2809 1396
733 637 667 4573
460 132 4554 629
518 687 5116 2530
318 903 1375 3063
257 1067 2567 1991
491 300 4604 2530
217 576 580 4144
603 268 1225 5503
391 744 1885 580
780 955 350 4698
1130 341 4604 667
1143 465 1269 3398
850 582 2567 629
544 622 1885 2971
912 456 38 90
747 966 1885 2025
658 983 629 350
1438 1170 4827 3398
1409 700 5088 5023
339 228 5023 2331
78 513 1178 4104
1294 750 99 2822
329 416 3774 2808
892 636 4604 4827
278 402 629 2822
565 565 5116 3774
1169 857 5088 4827
987 876 2530 720
325 392 90 2971
671 903 350 2808
45 570 1991 580
620 719 720 591
1031 268 1225 5503
612 1203 1396 3398
738 870 4394 4119
226 876 4394 667
1008 583 1375 3398
164 346 2809 4827
1435 458 2530 667
764 503 1885 5132
116 723 1253 4270
748 395 5503 90
797 596 2971 2025
985 693 2567 4104
416 751 1991 667
1186 481 4554 1178
1163 40 2025 5550
876 955 2530 1375
325 740 4946 2567
790 1218 5132 4104
1043 226 38 1225
1418 1162 1269 4144
1385 578 667 5407
1431 1029 3774 2971
408 445 2331 1178
26 707 4270 591
1061 863 2808 1225
370 132 4104 4554
695 693 4104 2567
1357 176 4394 5023
960 995 3774 4573
810 1017 5088 5503
627 576 2822 4119
588 1036 5407 1396
1380 468 4104 2822
1343 622 720 4554
565 766 4946 5088
432 511 4104 3063
1366 616 2822 580
305 723 4270 1253
105 794 1269 580
1047 1366 1885 1375
1020 319 1885 350
260 874 580 5088
796 619 580 1178
1333 114 591 2822
292 215 1009 5116
107 1132 4573 4827
626 1153 4394 5550
1310 899 99 2809
941 1167 4573 5023
1301 877 5132 1178
725 189 4394 350
971 483 3211 2530
464 1321 1009 3471
1050 395 2808 3398
1189 907 4104 2971
630 1132 4573 4827
799 1139 5132 3471
1207 1228 38 1396
1387 979 4104 5116
859 185 5550 5407
305 510 4698 2025
352 954 5132 4573
149 112 2808 3063
1075 526 1253 4104
1339 1046 2530 4573
192 810 2530 1396
820 744 4604 350
269 1148 4554 2809
156 908 5088 350
331 804 720 2567
656 230 2530 2567
456 290 2971 2809
119 886 3063 5503
185 189 350 4394
675 733 2567 5116
314 800 4270 2822
649 695 2530 4394
609 1056 5088 4144
194 1028 5132 2025
88 355 720 99
152 341 2025 580
1240 774 2971 1225
1059 569 4144 90
55 679 1225 629
730 1137 4104 1009
1045 401 5132 5116
126 961 4394 580
607 608 667 1225
801 765 4104 5023
761 756 667 4144
914 1039 629 2809
586 1167 1991 1269
78 578 5132 5023
151 1205 1375 1178
796 911 2567 2331
696 108 350 4827
347 698 4270 629
1048 141 4144 38
726 478 5550 4698
137 608 1225 667
898 1140 38 1009
480 149 4573 5503
1030 17 720 3471
522 695 4394 3211
758 1088 1991 4604
431 526 4104 1253
1435 531 4946 2530
339 552 4698 2822
1439 1174 2809 3063
547 908 5088 350
750 556 90 2809
31 136 3211 4698
1277 1082 3398 4394
1222 650 4573 4554
1361 415 4119 90
984 703 4119 2808
1009 920 1253 38
1306 226 1225 38
1041 268 5503 1225
1017 225 1225 1991
555 1110 5550 4827
313 888 2808 1375
878 1192 2567 90
887 587 4119 2530
364 547 3063 4698
105 766 5088 4946
807 729 1225 1253
1249 695 4394 3211
911 622 4946 2331
519 1470 2971 5088
211 1073 2808 5132
500 17 3471 720
427 438 4394 2809
1022 1004 2567 5503
1241 1155 99 350
273 453 90 4946
246 734 1269 1885
771 1084 1178 3471
747 1446 4827 3471
173 833 3063 1225
780 241 2331 4827
694 735 1375 4554
874 587 5550 2971
1413 771 3774 1009
397 907 2971 4104
499 667 1885 4119
1391 783 90 4394
948 90 1253 2822
346 1051 5088 5550
756 1191 2025 4394
187 387 5023 4604
507 71 667 4104
588 1295 2331 720
1182 920 2809 4946
38 1355 3063 2971
530 196 591 2917
1194 361 4144 5407
1398 783 4394 90
695 382 1885 1009
1310 217 580 667
1137 1100 5132 4698
131 1198 5132 667
105 189 4394 350
1358 940 5407 2822
719 553 3398 4604
487 676 2917 580
1189 942 4604 1225
1377 208 4119 629
380 787 4827 2530
131 633 4698 2331
929 418 2809 1885
420 1118 5132 580
864 682 580 1253
129 761 720 90
1066 1319 1885 720
1066 377 720 5503
498 945 2971 667
1011 1120 1885 4144
289 854 4827 2567
245 114 2822 591
69 934 2917 99
1388 751 1991 667
133 552 5088 4604
29 1002 99 2567
433 766 4946 5088
1384 876 667 4394
532 285 3774 2530
383 1122 2530 2809
895 745 4698 4144
1067 496 2808 629
770 127 2917 1269
1269 902 2331 5550
1126 1010 5132 3211
320 923 5023 3398
209 217 580 667
71 113 720 1375
267 1057 1269 2025
417 1187 2331 1225
458 123 5116 4827
644 1187 2331 1225
1104 814 2331 4554
1073 1295 720 2331
1099 574 629 5503
477 439 38 580
906 1276 38 4270
315 793 1009 4604
1210 1071 5550 5023
1083 754 4104 1885
944 710 3211 2567
826 192 3211 667
1104 961 4604 38
278 784 2822 5550
1049 816 2808 1885
670 1371 2809 2822
611 153 4573 4144
1049 252 2331 4394
359 1081 4144 2808
513 1097 4144 2530
327 765 2331 1269
696 543 1225 4104
1118 1171 4554 1009
797 156 4270 5116
1130 922 4119 5116
234 802 591 5550
1055 1282 38 5116
1050 983 350 4119
289 1057 2025 1269
97 351 1991 5407
1017 1075 5503 5023
373 778 2808 580
377 748 90 3471
436 237 2025 4144
313 783 90 4394
723 756 90 350
830 558 2971 1991
1414 942 4604 1225
36 274 4144 5550
660 640 5023 629
49 955 1375 2530
458 979 5116 4104
1146 506 1178 4119
465 756 4144 667
1317 547 3398 3211
431 350 1396 5023
1357 312 720 38
260 1353 1375 4827
1067 1060 1009 591
1003 492 580 1225
708 657 1269 4698
254 156 4270 5116
337 732 1396 4604
635 1245 2025 1396
379 695 4394 2530
569 444 4119 3774
1 785 2567 4119
914 1011 2971 1178
294 506 3211 3063
927 386 1009 2331
157 707 3398 1991
314 1136 3774 1375
203 648 2567 667
202 301 580 629
747 489 2822 4604
584 874 2025 2809
307 1036 2530 5407
619 923 5023 3398
54 1118 5132 580
1400 452 4119 5407
1127 255 4573 1225
594 954 5132 4573
5 518 4270 1269
888 1009 4554 4827
318 1098 99 5023
1306 854 1396 3063
1021 308 2530 1178
947 1364 2822 2971
1216 736 3211 5088
1201 1116 1396 4554
591 254 4144 3471
1280 259 3398 1253
512 1171 1009 4554
194 1035 2809 4104
832 532 4698 2917
1237 434 5088 3398
668 1042 90 1253
309 858 2809 5550
