50 5000 25000
966 5015 319
117 1590 993
966 3700 3521
608 319 4781
754 5329 3851
1154 4926 4479
692 5509 3851
1287 5408 2803
6 3700 1462
862 3851 319
1060 5473 1911
406 5038 3150
1299 629 5473
491 993 1451
1287 993 5524
279 629 3267
1145 3851 993
1193 3237 1380
755 4346 3443
853 1911 5304
905 3064 5473
1120 3237 2209
33 3064 2385
1103 3443 2075
1160 3237 677
507 3851 5015
1182 2803 1451
866 3443 3664
710 3237 4781
689 1494 3443
1210 5329 3700
1415 1494 5524
108 1494 1451
1007 5509 5015
401 2209 1494
356 3851 4069
457 1380 5015
84 5015 4069
397 1380 5231
90 2209 629
1081 4479 4832
238 3064 2209
719 2385 3267
944 3700 993
1019 2075 3032
1048 1126 1494
1054 629 2075
744 2803 3991
1309 1590 5231
370 5509 5408
218 1126 2209
320 5473 3743
228 4012 1126
1414 1914 4781
535 5231 1126
318 677 5473
887 4479 2385
800 1914 5304
667 1494 5038
15 3064 2394
589 3064 1590
720 2803 993
382 5304 3237
1123 2803 5509
816 1462 3443
1429 2075 1914
310 748 993
669 677 5474
543 4832 5408
431 1126 1451
892 748 1451
172 3150 3267
426 4069 4781
110 5304 3700
798 3379 993
787 5408 5474
969 5509 1914
199 4346 1462
1349 4069 4097
748 3064 3443
190 2803 1590
1365 4012 677
189 4479 2803
878 1914 1462
882 3521 3664
237 2385 5474
157 629 3150
1211 1451 5524
652 3743 319
975 4097 3521
727 4097 629
241 1911 3032
1226 3743 4781
1301 4926 2209
936 748 2803
1012 4069 5329
1156 319 4832
327 2803 2209
979 5329 629
386 3237 4781
985 319 1126
1226 1914 629
884 5038 3379
617 3743 3267
1426 5231 1590
870 525 3032
586 3851 3064
1288 1911 2209
429 5509 5408
452 629 319
42 525 993
1143 3521 5231
494 3700 5329
512 3443 993
1224 5474 5473
323 3700 5038
349 5473 3851
751 748 5329
791 2394 3443
1209 1914 5474
614 4781 1914
171 5015 1462
1358 5304 4781
1134 1494 677
476 748 4069
727 2209 4097
1231 3664 3521
847 677 1451
1342 5408 5038
687 1914 5408
708 3379 1914
950 3664 2803
1071 2394 3851
388 5329 1911
957 2385 5304
1198 3700 1914
300 5329 3379
1147 3443 4097
922 4781 5473
169 2209 3700
750 3267 1451
260 1462 993
1332 4781 3700
280 5304 1914
1109 1911 5408
739 1914 4012
1151 5408 319
463 2394 5473
965 3664 993
924 1914 5038
375 3379 677
962 5473 5304
1151 3379 3032
832 3267 5304
662 4926 3743
1212 748 5304
111 525 2803
1352 5304 5524
787 3521 2385
816 4832 4479
730 1462 1494
179 3743 677
807 4097 3032
785 3991 3443
1113 2075 3379
132 4069 3743
1360 1380 4832
775 5231 4832
838 748 5304
1031 3237 5524
1394 1462 748
454 5231 3379
1134 748 1451
479 4097 5015
24 4926 5524
28 2075 3267
1388 4781 1380
596 5329 3032
1434 2803 5304
897 3150 4479
724 5329 5473
267 3521 748
836 5408 677
240 2209 2075
1018 3991 677
1183 3700 5474
547 4926 5329
455 2394 5015
892 993 1126
56 4097 5015
78 1911 4012
327 3237 3150
1263 1494 4479
1362 5473 993
187 4346 4069
202 2385 5408
1279 4926 5304
133 3851 3267
595 1590 3379
13 677 5038
1403 3237 1380
162 3150 525
1297 5231 3743
1220 3237 3064
1407 3700 3443
41 4346 3991
244 1590 1126
876 319 4832
833 5038 1494
846 3443 2803
681 5038 2075
843 2385 3443
700 3743 3379
480 5329 748
319 319 1590
233 3379 5524
113 3379 5524
1311 3664 5474
97 1380 5474
532 5231 3743
671 4346 1911
804 677 1494
7 1451 1380
924 1451 2394
966 1462 525
1231 4346 5509
388 5329 3032
772 3150 525
1007 3664 4097
965 3150 748
455 4832 4012
329 5509 525
1181 3991 3267
921 1911 5329
1160 525 1126
639 993 319
740 4926 677
266 2394 5408
1406 4012 5015
545 5509 3743
97 3851 5509
743 4097 993
190 3521 1911
578 3064 1462
821 5524 3521
1237 5509 2803
363 2075 5231
1322 4926 3443
848 4346 3664
478 3521 3851
745 525 3743
752 3991 1590
1302 629 3521
834 1590 5231
145 2394 3991
73 3700 4012
408 3743 5038
1283 4479 525
718 5015 4781
1032 677 5015
182 4479 2209
193 629 4926
1136 1380 3267
1314 3064 3267
207 1911 525
159 3032 2803
499 2385 5329
525 3379 3032
249 525 5015
1203 3851 3743
926 5408 1911
953 4479 4012
589 5509 3150
1206 3851 2394
632 2394 5473
1000 748 5473
538 319 3064
1306 2075 2803
50 5524 5474
370 3064 2075
120 5304 4926
1103 1494 2385
1317 2075 1914
626 2394 3443
919 4832 4346
1030 4781 4012
904 1494 3743
821 5473 2394
624 4926 5474
903 4069 5038
1250 1451 3032
151 5473 1462
552 993 5473
965 1462 3379
880 4012 748
632 3700 4097
253 3379 3443
241 3267 3064
866 3743 3443
937 1462 3851
345 2075 3664
1329 4069 5304
650 3150 5473
1393 5524 3267
573 1462 3664
133 5474 3237
819 748 4926
543 4097 3851
229 1494 5015
1365 4781 629
131 2394 2803
838 993 5015
141 4346 4926
927 5329 3150
684 4069 5015
333 677 3700
1030 629 2075
417 748 4926
753 3150 5474
1352 3443 5015
107 5038 3443
1022 1380 1451
1239 1911 3150
1183 5474 1911
507 1380 1462
1277 748 5329
1244 1126 4832
533 3150 4346
826 5473 629
1421 5524 5474
246 5304 5015
655 4832 319
969 629 5408
400 3700 1462
212 4479 3064
850 1126 4346
1137 1451 3443
322 2803 5408
262 3032 3700
1186 4926 5329
10 1590 5231
1059 4832 4479
977 4346 1126
1219 2209 4479
288 3064 5329
1139 3237 1914
836 3664 5524
1158 1380 3664
1421 5474 3237
1039 4097 1494
921 4097 1126
540 3743 1462
1390 3991 3664
1041 3664 4926
617 3150 3443
229 3150 1590
576 5473 4926
381 1451 4097
1407 4097 1494
412 1494 3267
1393 3150 2075
997 3664 5509
32 525 4012
31 4832 748
1215 4069 5038
1175 5304 3150
1404 2394 5524
704 677 2803
649 2075 5509
1016 5015 1590
123 5038 677
470 3851 1451
892 3521 5509
10 5015 5474
32 3664 5473
1207 2209 5524
1172 1126 1494
308 5329 3743
830 3991 2803
406 5038 748
402 3032 4781
872 3851 1126
197 4832 3032
79 4479 5474
730 4069 5408
828 2209 1380
571 2385 3064
611 3267 1590
6 4832 5524
35 4832 5524
776 2209 5524
1148 3851 4097
996 1914 3743
1042 3743 1911
552 2075 1451
725 2075 3443
1208 2803 1451
379 1590 1462
257 4832 748
292 3851 993
1068 5509 3150
649 3991 3064
77 993 3150
1119 4479 3851
232 1451 4346
829 1914 2075
550 677 993
94 3664 993
974 3851 3443
908 2209 5304
1052 3851 319
956 5231 4012
1420 993 3237
974 4781 1914
1158 4346 3743
407 2075 5304
61 5329 677
807 3032 1451
762 1494 3664
1407 5304 1126
892 1462 3032
408 2075 4012
261 3443 2075
1235 677 525
825 2075 4832
1104 3237 4832
1165 1462 1380
405 3379 3991
1167 525 3743
39 3664 525
160 3150 4012
230 677 5038
507 3267 3150
375 3237 5408
1434 5474 3743
900 3700 5015
564 1494 2075
1057 3521 4097
125 5329 3032
93 2803 4346
953 5304 2075
502 4069 5015
66 5038 2385
1305 4069 5304
853 319 4012
1209 1590 2385
198 2209 5231
995 319 4097
993 677 5408
1086 4781 3521
472 1590 4781
974 4069 5231
913 2385 525
778 1126 3664
63 5329 748
961 5038 4479
900 5329 4781
455 677 5473
1320 4097 1380
967 5473 3443
1311 993 319
717 3991 3443
190 677 1451
968 5329 319
903 5474 4832
736 5015 5524
639 748 3991
672 4069 3700
1364 5304 1451
1330 748 3150
246 3237 4832
930 2075 1126
1231 5524 5329
1370 5524 5474
976 525 2394
973 1451 3150
746 5304 4781
235 2394 2385
596 4781 3743
1048 5524 5304
1155 5304 3851
1237 993 5473
1293 319 525
996 1451 677
194 1914 1126
218 3267 5473
590 629 5473
513 319 1451
571 3991 1126
388 4069 5408
804 2394 2803
506 3991 3521
1394 1911 4926
908 3991 5509
1200 2209 629
294 3743 5015
365 748 3064
484 1451 3521
1197 3150 5015
987 3267 525
1184 3267 3851
596 1590 1914
1335 2394 4781
314 3064 4832
343 3991 3743
829 2803 2075
1433 5038 525
1206 4832 5509
383 4346 5473
999 1590 4832
1095 5038 5474
514 1494 5231
365 5473 3267
501 2075 4012
352 3443 5231
111 5408 1462
1309 5304 1462
216 3443 4097
97 1451 5474
1395 3150 5474
50 3443 5015
1188 3032 629
993 677 4069
605 5473 2394
1060 1494 2209
423 5509 1380
427 5408 4012
1437 4069 3664
931 3664 677
1416 5015 1914
1001 1914 3064
741 3521 3991
1232 1451 3700
931 2803 3379
1335 1126 525
1347 4781 1494
229 4832 3443
854 4346 1462
1421 1462 3700
1000 5231 3443
334 993 3064
519 5304 5231
629 3743 2075
900 4012 2209
266 5474 3150
391 4097 3267
1386 4012 3521
368 5038 3237
49 319 2385
782 2075 525
698 5038 1590
103 5231 5038
1242 5304 4926
1044 319 4097
1427 2394 1494
442 3237 319
1266 1451 525
132 3267 4926
1103 3664 1494
662 3064 2209
352 5408 4346
664 319 5473
1281 4781 5408
173 993 4832
1279 5408 5329
45 5304 3851
571 1462 4346
78 5408 629
734 4012 3267
1206 5329 3700
672 3743 1451
1033 1462 5231
670 5329 3521
843 2209 5038
682 5474 5231
727 4012 1451
1170 3064 3150
1249 2209 1380
543 2803 4069
181 1494 4097
853 3521 4069
446 5524 525
119 4479 993
348 1462 5304
813 2075 4012
1204 1590 3150
418 4069 5509
1362 4097 3379
111 5038 525
1301 677 3700
142 5231 3150
1438 1451 2394
1073 5304 1380
620 4926 3064
1002 5524 1494
504 2385 1494
351 2803 5474
153 319 2803
1091 3032 3851
1133 1380 1590
217 3991 5231
205 3032 4832
357 3237 3064
1343 1451 2385
1127 4781 319
262 3443 1914
917 3032 5509
1382 4781 4346
1338 3237 4346
1328 1126 2803
1406 5474 1914
1112 1462 748
766 5408 3267
487 748 5304
496 4346 3032
165 4012 3150
444 993 3150
567 4479 3267
201 5329 3064
896 5524 3237
947 2803 1451
744 5473 5329
1382 3521 677
430 1451 2385
798 677 4069
835 993 1494
1280 1590 5304
279 4479 3267
352 5038 3700
1249 4832 5524
628 4346 3237
997 5231 3700
411 2385 3443
752 3443 5015
201 3267 3743
567 4346 3064
224 5473 3064
141 3379 2075
510 4097 629
407 4346 3237
425 677 3700
1247 993 319
880 3379 748
186 677 3991
314 319 4012
148 4097 3237
274 748 5509
1013 1494 3032
931 5231 4097
989 748 5231
1109 5304 2385
537 1380 4832
275 2385 1914
1320 3991 3064
1350 1914 1380
1036 1494 3851
1213 1494 2385
153 5408 5304
1016 2385 5015
1401 5524 1494
735 5329 1126
1213 4926 5524
824 5231 319
1420 1911 4012
873 2209 3379
567 4479 3664
1071 5038 4012
1040 677 1126
744 5408 5015
437 525 4781
400 4069 5304
1057 3851 3664
903 1451 4097
435 993 4479
1279 5015 525
996 1451 3743
1046 3700 4069
137 1590 3851
593 1462 677
594 5408 1126
873 5509 3700
1228 748 4832
500 3064 2803
404 1911 3700
820 5304 319
91 525 5231
820 3150 677
1086 2385 319
1042 4012 3032
264 5474 3237
26 5304 3064
1062 1590 4346
9 2385 1911
829 3443 1462
365 4012 1451
802 4097 2394
1397 3443 2209
83 525 3991
654 677 5474
1100 4926 319
36 3443 3267
742 4069 2394
1394 2385 5473
16 3991 3064
1107 1462 5015
315 1451 748
1388 4781 1590
134 3743 3443
788 1494 4926
320 4012 2803
229 4346 3991
971 5524 5474
925 2394 3851
813 3521 4097
480 3991 748
668 3851 677
488 3237 319
1411 5329 2803
470 1380 3743
1306 1590 4097
441 3521 5231
104 4097 1590
360 1494 3521
590 1590 3150
197 5474 2394
843 3991 4479
1402 4346 4097
1439 5473 1914
39 3991 3379
209 1494 3851
516 3521 2075
1379 2209 4926
1140 3032 1380
904 2394 1380
1422 5038 5509
417 3743 1380
989 5015 3237
438 5329 5509
82 2803 1380
836 3851 629
13 3267 5038
722 3991 993
1054 993 2209
238 677 1494
527 2385 3851
1089 1494 1380
897 4479 2394
695 1462 677
69 4012 4781
1187 3150 748
779 4012 4479
853 3991 629
1257 5231 3150
1040 2385 1914
664 1451 1590
199 525 2803
487 2394 5408
1364 2803 3150
75 3150 993
853 1380 1451
897 3379 5038
597 3150 3991
20 4926 3032
1361 5231 3150
21 4926 3521
1358 993 4097
158 2803 1126
290 5015 3664
625 629 1126
1244 993 4479
103 1451 2803
746 3032 629
638 3664 2075
559 2209 3700
452 1590 3150
370 525 3064
529 3521 3851
691 3267 1380
1316 5329 4479
992 2209 4832
968 2385 4346
936 2385 5473
1185 4926 5038
176 2075 5473
801 319 4346
845 4097 4781
242 5473 5015
76 1462 1911
688 3664 3743
536 677 1590
1089 5329 3443
1333 3237 3851
1232 5474 5015
313 3743 4781
329 5524 4012
1070 3237 1126
157 3443 3664
233 5304 2075
793 4346 3267
1329 2075 3267
851 5524 5408
744 2209 677
536 748 3743
721 5231 3150
1050 4479 2209
553 4097 3150
1258 4832 5408
585 4346 2803
292 1914 2394
919 1380 5304
689 3064 5524
853 3664 4069
402 4069 5329
146 748 5474
528 629 5329
362 4069 5408
530 3150 525
618 1462 1590
1158 5038 5473
866 5473 2803
503 1911 1914
872 3379 5015
448 993 3664
331 5408 1380
359 5015 4781
1170 5015 3150
1366 4926 3237
978 4069 3743
239 5304 4069
1255 4832 1590
906 3851 3150
301 4069 5474
1238 5473 1914
191 3379 4012
504 1380 677
348 993 4069
404 993 629
234 1590 5509
423 2385 5509
1135 1911 5231
409 5304 3379
374 677 4012
443 748 3379
763 3664 2209
40 3743 3237
241 677 1380
289 2209 3237
458 525 1914
55 1462 1590
1422 4926 3150
1233 1380 3150
1303 5474 3237
936 5509 3267
580 3991 1126
439 629 3521
871 1590 3664
40 5473 3032
751 4479 525
1103 5473 3521
1335 3743 5408
1007 2385 1494
1025 5015 4832
250 1590 5015
1233 3237 5038
1058 2075 3237
489 629 5474
529 2385 3521
1152 677 4097
815 5524 1494
711 3267 2385
150 3237 5015
1048 1494 3991
1170 1494 5038
835 2385 3032
551 4012 2075
1075 629 748
758 3743 5038
1110 1914 3443
993 4479 4012
877 4926 3664
1053 1911 5015
656 5474 2075
505 2385 2209
295 2385 3991
613 2075 5015
260 1590 4479
1161 3267 3150
24 3237 3064
576 3237 629
1352 1911 3267
356 4926 5408
1275 4097 3379
587 1914 5015
1210 3237 4926
756 1462 319
411 748 5509
663 5509 993
219 1451 4012
487 2803 2075
715 1462 3700
45 319 3237
68 4479 2394
392 4069 1451
608 525 3521
1365 2394 3743
208 2075 2803
743 5329 3521
963 5524 3150
1322 4346 3700
597 5509 3743
642 4346 5329
710 4926 319
974 4832 3032
26 677 993
44 1462 3851
751 3700 5473
771 748 4479
166 3664 319
48 1590 3664
518 5509 5524
1032 1462 3991
175 3700 1380
1149 5231 4012
1047 4069 3851
963 5474 1911
146 3443 3991
211 4479 4097
7 3267 5304
925 5473 5304
940 1462 319
616 1380 3032
728 3851 5509
460 4781 677
116 1494 2803
776 4012 1451
589 3237 5015
921 4479 5329
319 5474 677
1218 4346 5524
1085 3743 1914
195 4012 1494
1323 4832 3743
1219 3237 4069
995 3237 1380
544 3150 3267
870 1911 4781
816 4069 3991
770 3991 5038
898 993 2209
1119 1380 4479
513 5038 1380
1423 5524 4781
1144 1590 748
827 2385 319
1134 525 4097
405 3150 4781
931 3150 4097
133 3267 5473
903 3379 5231
583 3064 5304
968 5524 4012
951 1462 3521
655 3851 1126
1354 5329 3032
920 2209 1914
1197 2075 2209
1040 3700 3064
1081 2209 1380
139 2394 3991
1346 3521 1451
938 4832 748
469 5015 4069
142 5509 5015
1130 2803 4012
149 1914 3851
321 1380 5473
1038 4069 1494
1300 3700 5509
1355 4346 3664
47 4479 748
54 1911 3664
1243 5038 4097
229 1126 1451
861 3150 993
656 3991 5329
169 5015 2394
1084 629 748
1324 525 1451
1149 2394 3150
1208 5524 319
644 3150 3237
296 525 2803
1115 1590 525
750 5473 1126
298 3443 2803
936 3379 1126
725 1462 5408
706 4069 5329
520 3443 319
306 3851 3521
1155 2803 993
1252 3521 1590
940 5509 4479
361 5015 993
516 525 2075
116 3064 4097
666 2209 3150
324 629 3379
390 4832 5329
652 5509 3379
1156 5524 525
388 4012 748
1161 5474 4832
567 4346 1590
1164 3237 4069
344 4346 3443
1028 3521 4832
110 3743 3237
96 3851 2209
569 3267 3379
1425 5038 748
44 5509 2075
1170 3664 4479
1343 5408 3743
1312 3267 5015
1247 3379 748
773 5524 3379
231 319 3700
456 525 5524
527 3851 4012
624 3851 3700
334 3521 525
908 319 3064
536 2394 2209
763 3521 1126
920 3664 5473
741 5474 4069
892 5408 2803
130 1126 5474
540 3743 1451
952 5524 4346
1080 4479 748
1314 629 3991
1119 5408 5474
1189 5524 5509
992 2394 1462
1001 4012 5524
676 3064 993
1311 629 319
251 5408 3851
253 5473 4832
1205 3664 4346
952 3267 3743
631 3064 2209
879 1451 2209
1011 5473 3064
445 4069 5408
516 3991 5329
716 3521 5408
17 5524 5038
142 3743 5524
1348 3064 2385
860 3700 1451
1363 5474 2385
47 3064 1380
1163 5524 3851
401 5304 5231
60 5015 3032
1158 1590 3521
939 4926 5329
96 525 993
807 3700 1911
1017 3700 2209
1240 5038 748
403 993 2209
959 4346 4069
320 525 993
252 5473 993
1410 4346 2803
781 4479 1494
749 4069 3700
117 5408 2209
1006 1451 5015
678 1126 3379
953 677 3267
344 1451 2803
660 3267 5474
1036 5509 3851
963 1451 4012
766 5473 1380
658 993 5473
0 993 3521
996 3991 1590
299 5473 1126
295 1451 5329
982 2803 5524
875 5038 5474
1432 1126 3150
432 5329 5015
436 1590 2803
88 5408 1380
411 3743 3237
1284 629 5473
306 319 1380
763 525 3991
1280 3991 5408
465 5304 4097
78 677 3150
242 319 3743
617 1911 1451
577 4781 3991
988 4069 5473
704 4012 1380
1011 525 319
206 3064 4012
46 2075 1126
512 3064 3150
462 3521 3851
576 4926 5231
1247 1126 3664
771 4926 3743
942 3064 629
795 677 1590
111 5473 3743
793 2209 3443
1376 2394 1380
738 525 5038
1173 1911 4012
248 677 748
815 1911 4926
606 2394 4832
1144 5038 1462
306 3443 5038
484 629 4097
1107 2209 5015
330 4926 3150
169 5474 1126
509 1380 5474
1098 2075 4926
678 2803 629
1176 4479 3032
419 5408 5038
450 5015 3150
790 4097 5474
754 4926 748
548 3851 5015
90 5329 4012
1333 3664 3150
291 5329 3700
291 5509 4832
1269 5524 1126
860 3443 4069
262 2209 3664
1327 1462 5329
1286 993 3664
1061 3743 3700
203 5408 319
1275 1914 1494
515 1462 319
806 4781 5015
507 629 3064
1367 3521 3267
62 3851 3379
1389 3743 1451
1108 3991 677
729 3443 3664
932 3064 1494
639 4346 4069
1257 5509 3521
121 4346 5015
757 3700 4479
355 5509 5474
1438 3237 1451
949 629 2394
763 1126 5474
470 2394 3743
504 3700 3150
953 3991 2075
976 1462 5231
830 3379 4097
1194 3064 3379
1427 3991 1590
797 2394 748
587 319 3664
1432 5231 5509
272 4012 3664
485 3379 3851
704 5304 1914
1411 1462 2385
241 4097 5015
625 2209 3032
445 525 4479
942 4346 1380
610 3150 2385
837 2385 525
1165 4346 1914
881 5329 3150
791 3991 4069
1404 748 5474
1099 2385 1494
1179 1462 3267
963 2075 1494
806 5524 319
577 1914 5473
1225 1451 4479
634 3700 3743
458 5329 993
1329 748 4069
1192 629 3032
767 3443 4069
884 4479 5015
1297 5473 3991
426 5304 629
507 1494 3743
431 1462 3700
319 3700 1911
315 319 525
904 3851 5015
1095 993 4479
986 3743 3267
820 3032 3700
966 4479 1494
684 2209 1126
534 3743 3664
1126 2075 3700
288 2394 3743
755 1590 3851
271 3267 4069
1323 4479 5524
741 748 3267
1062 1494 3443
715 4832 2394
535 4479 1126
1072 629 4012
151 5231 5038
310 4346 5509
486 2385 3700
1267 5408 3664
1102 5038 4926
800 3267 5329
1383 629 3379
601 4097 1914
1063 5329 4346
443 3443 3150
432 5329 4069
22 5038 3064
971 4069 3267
588 3743 4832
188 5524 4926
860 1380 4346
803 1590 5509
1277 5473 4832
900 748 1911
1344 4479 3851
208 3032 5231
102 1590 5038
946 2385 319
94 1451 1380
1312 2803 1590
817 5524 1380
264 2803 5474
303 3743 3851
1365 3267 3443
1431 3032 3267
456 3064 319
577 4479 319
155 5509 748
1188 5474 4069
1110 5304 5015
632 2385 5038
567 3700 3237
421 3267 5015
1216 2394 3150
702 3664 3150
1380 525 319
528 2209 4012
1365 5473 4926
1326 2075 4097
1320 5509 4097
1151 748 4781
367 3521 4012
1084 1451 3743
258 1380 3237
230 1451 1380
776 1494 4097
408 5524 5231
926 3443 3237
138 1911 3664
1148 2075 1462
692 4926 2385
1282 4781 3664
1360 2394 319
1229 993 3743
813 1380 3700
103 1380 3064
868 1911 1451
677 3379 1380
1252 1914 4346
647 5304 3150
1410 3032 3379
1295 1590 1462
741 5015 4781
42 748 3664
413 629 4097
1118 3521 3851
399 5329 5304
482 5231 629
907 3851 4926
249 4832 525
1140 2803 993
285 4832 993
283 5473 5408
197 2394 5474
610 5329 2803
288 3700 1911
688 3267 4926
1042 3150 5509
381 5329 3851
630 5524 4012
202 4097 748
359 525 3521
1417 3032 3851
73 4346 4479
608 1911 1590
208 1126 3700
897 5473 4926
1044 5473 1451
1000 3991 629
1383 5015 1494
950 525 3443
1300 1126 5474
1149 1126 629
1222 3267 1462
787 2803 5473
480 3064 2385
861 2385 5473
716 5474 5304
952 4781 4012
250 3851 4346
1063 5038 3664
795 1451 5408
504 5473 3743
287 4832 5474
550 4346 629
1021 3991 1462
694 3991 5329
1412 4926 3521
122 5524 1380
215 1911 4832
1002 1911 2075
940 5474 748
1151 5408 4012
1334 3664 5304
682 2209 1462
135 3664 525
830 2385 993
802 1126 2803
796 2803 2075
1011 5231 2803
445 3743 4346
1385 5473 1380
1096 1380 3150
990 748 2385
1234 3521 3064
131 3443 2385
265 3743 1462
113 1590 2209
740 1380 4012
218 3032 5509
1 3521 2803
55 5329 5509
17 677 2385
1091 3150 1590
357 3267 3521
1188 5038 525
1423 1380 3064
1327 1126 2075
317 5474 5038
1385 3443 1590
204 5474 1126
259 4012 5038
149 525 1911
1112 629 3150
29 5474 4346
1089 5231 5038
1072 5509 4832
960 5304 1494
1149 4012 3851
1094 525 3851
227 1914 629
1356 5329 1590
489 5304 3743
803 629 319
107 1126 3150
568 1451 4926
684 3521 3237
709 1494 3851
644 5524 4832
900 5524 677
150 4781 4832
262 629 4479
170 748 4781
1089 629 1126
1031 2385 4097
428 1911 3150
1154 4069 4346
1030 3267 2394
869 5524 5015
783 3521 5038
849 5474 1590
1143 3064 3379
485 5408 3743
335 1451 319
237 2394 1914
221 4781 1590
64 3521 4069
583 5304 3851
1297 5408 5473
348 5304 1462
398 1462 629
1419 677 1462
319 2075 3150
467 677 3521
1227 5473 2385
1137 4069 677
766 4097 3664
542 5509 4346
1304 4012 5474
558 3700 4012
646 5509 3064
150 5509 2394
773 5038 3032
1116 2394 3150
830 5408 3064
944 2803 3267
192 1462 5524
1295 4012 5015
708 677 319
740 3032 3664
734 4069 3851
1285 748 3064
783 5408 3991
1025 3991 5474
651 4069 3379
26 3521 3743
684 2394 4012
1248 1126 3150
735 5524 748
312 5231 748
329 3664 3032
1183 3379 3237
1158 2394 319
701 3379 3700
25 1914 4097
483 1911 1462
206 4069 1590
1270 3443 1462
1339 3443 748
277 4097 3851
1137 3267 3521
503 3851 3064
1149 5304 5474
840 3267 3064
821 5408 4346
225 2803 4832
1437 3700 3267
329 2075 4097
948 1451 5524
1122 4069 525
23 5408 1494
1009 5524 4926
1302 3379 525
117 1590 3379
134 2385 3150
359 5304 2394
228 2394 4346
557 5304 5231
65 4832 4781
1059 3267 4069
954 5524 1380
523 3379 1914
386 2209 5231
375 993 629
37 2075 3521
756 3521 4012
931 1380 3743
1217 1126 4926
250 2075 677
539 3064 5473
201 1494 4926
562 4069 4012
1379 3991 1462
559 2385 2394
1030 3237 5329
1043 3443 3700
1281 3521 3150
429 3664 1380
135 3064 4479
508 677 4832
367 5231 2209
1107 3032 3991
51 2209 629
120 3521 3700
498 2209 2075
7 5015 5474
319 2075 677
94 4781 3379
16 2209 2803
1334 4926 4781
788 2075 3032
772 2803 5329
112 1462 5408
892 993 3379
349 525 3267
1274 993 1911
231 3379 3700
902 3443 4012
1370 5304 1462
443 1494 3521
102 3700 5038
290 2394 3851
259 1380 3743
1138 3064 4479
1360 1911 2394
1194 4832 4097
1425 4097 1451
760 3991 1590
690 1590 3851
1133 2803 4832
1107 3064 2075
1398 5015 5473
89 319 5038
1091 5474 4832
1291 4781 319
173 4346 5231
1273 3032 2803
255 2803 5408
669 3267 4097
57 3664 3267
1044 3521 3700
607 3743 319
1407 319 993
1323 5509 748
51 3700 5473
538 3150 5015
233 3032 5015
713 5473 1126
1153 3032 5304
488 3700 3664
300 5509 3237
206 5474 5329
340 5473 3267
950 1590 2209
421 3267 1494
1297 629 3032
582 4926 5329
884 1126 1914
211 3851 748
566 5509 629
74 3032 5304
1283 3032 3521
1398 319 1462
252 5329 3851
506 525 5038
314 4069 2075
1162 4069 677
131 5473 5304
100 4926 1494
298 1911 1590
656 1451 1590
649 3991 3032
1013 5329 319
147 525 3267
558 4069 1494
985 5304 5474
272 1494 2209
219 3664 5231
1284 4832 2209
684 4832 3064
1277 3237 1494
737 993 1914
584 4346 748
1029 2394 5015
142 2803 3664
1097 5474 2209
999 2385 3267
46 5524 1126
690 525 5408
135 1126 525
258 5329 1380
1007 3443 1914
785 5473 5015
861 5231 3443
176 4832 1590
420 3743 5329
467 5329 4926
167 5509 3150
707 993 1126
1003 319 4097
1097 4781 3237
78 3150 1590
163 2385 5473
668 3032 5408
428 1451 525
1186 5304 3064
1303 2075 4479
667 3064 1380
809 1494 5408
389 1380 3064
1276 5304 629
298 5231 4012
1201 2803 5473
121 3743 4097
967 3743 2385
1001 4926 4069
1066 4346 2394
848 5038 5231
138 629 1126
1322 3743 3991
1400 1914 4479
502 3664 5304
1076 3443 2803
1026 3237 5231
829 748 993
790 5015 3991
1404 3743 5038
684 4926 5329
822 2394 629
576 5408 3379
537 5509 3851
911 2803 1494
547 3032 1911
133 748 525
835 677 1590
185 4069 3991
1386 2075 2385
1162 4346 3379
341 748 4781
584 3379 1914
110 2075 629
986 3237 4346
1036 3743 993
874 2803 3521
724 4781 3664
727 3237 3064
771 5474 1494
734 4097 319
1035 5015 5524
1334 3664 3237
1424 2209 993
8 677 1380
1332 1462 4097
893 5473 319
1380 5524 5509
947 4012 5524
1370 4069 3032
1047 1590 5408
404 677 1494
521 5473 4012
277 3664 3851
209 1380 5038
1230 1911 1494
878 1380 677
727 5304 4012
172 4069 1911
710 3237 3379
721 748 1462
54 4832 3032
106 1590 4097
23 1494 5304
42 1590 3700
637 3150 5473
222 3150 2803
982 4097 1462
634 5038 5015
1345 2385 1126
879 3379 4069
98 3851 3267
1220 3743 2394
1259 5509 3991
201 1126 3064
932 677 319
210 5473 4097
494 5474 1380
158 2075 3521
149 4781 2209
268 2075 3267
1436 525 1590
1176 5329 1911
9 2394 1914
965 1911 2385
1373 1494 748
895 2803 3700
537 5509 677
770 2209 5015
454 1590 5231
172 3521 3064
644 1126 3443
356 5408 2385
856 3237 4097
597 748 4479
935 4346 2803
1066 5408 3150
1212 677 4097
916 5474 1380
684 5329 5015
420 4097 319
1133 677 3032
1225 3032 3237
347 5231 677
1199 3379 4781
974 1126 525
476 4926 5231
1228 3267 2385
1100 1911 525
1435 5408 2209
813 3064 5231
1071 5231 4069
637 5408 3743
1432 3664 5473
1191 319 993
597 3032 4781
946 3743 3032
734 2803 4069
267 5231 2075
134 3851 1911
947 5408 4926
578 1494 4832
1087 677 319
1390 1451 3379
284 1462 5038
157 5231 1590
705 3664 3743
696 2385 5474
876 5509 3521
136 677 2075
1375 4097 3664
