100 10000 10
64 450 1733 5280
710 796 5433 1099
1010 512 897 4973
893 490 1733 2955
1309 1160 4940 739
1406 766 3571 2323
1068 947 3801 5055
1219 719 3049 4515
186 614 3119 3847
527 392 1042 4515
591 969 4637 3379
1327 692 3649 3888
820 1123 3776 2310
1301 716 550 593
882 879 2541 3877
299 811 457 2323
788 76 330 1460
348 904 4971 2175
1239 1129 631 3877
871 955 1649 4750
247 835 1460 2342
1128 1275 3877 3043
700 1229 257 631
659 514 3776 1491
149 855 5232 1978
925 1152 2226 1672
271 1459 1978 2933
94 1216 4515 1649
1363 1134 631 4401
658 628 5255 1186
775 1264 3379 1403
466 1161 5232 3049
59 855 5232 1978
818 404 1582 739
630 918 1582 5255
548 833 1733 2933
793 435 1455 4823
611 718 5075 921
1221 841 2689 3888
1370 473 2390 2226
144 1478 897 2864
760 1505 1460 3705
353 703 2933 2160
1054 628 3049 2310
1286 1183 3074 618
491 1096 5433 5055
280 755 2837 3877
1 1404 3227 3888
3 1203 3801 4134
1268 924 3379 2541
605 349 2226 3975
757 948 4940 4637
99 1074 1338 1491
643 260 2175 1733
42 554 5232 1453
11 692 257 1099
1093 647 1455 330
806 606 330 5232
685 200 3571 1978
269 1137 921 1603
217 826 4007 2642
120 361 2209 3847
59 1021 1978 2706
95 922 2175 5055
1045 1246 3119 1491
532 1263 3216 3975
544 810 1978 257
434 548 3776 3216
559 1249 4108 3801
827 109 631 3847
1040 692 3877 5055
1344 935 1844 3331
1058 582 1491 1187
279 590 5232 5075
319 443 3776 921
767 978 1582 2160
675 1232 1460 3414
323 640 2160 3847
1026 691 4007 2706
1089 1276 257 2706
598 944 4108 4988
1214 1252 3379 3414
814 795 5012 2342
937 599 5057 1455
787 202 4007 2933
149 1047 3216 4515
603 946 2209 3119
234 554 4940 3776
1288 1253 2390 3074
1314 590 5075 5232
581 956 4973 2933
876 109 3847 631
493 583 3227 4515
1061 1076 2310 2879
1107 1309 3801 3119
107 396 921 3414
33 1113 2689 739
1302 1377 457 3043
28 160 593 5057
1218 148 1099 1603
995 373 2642 4973
528 784 4750 1672
1288 93 5187 4988
1197 663 4489 3595
664 524 5664 457
1190 280 5255 5187
792 488 897 2317
143 815 2864 2837
880 651 1491 4971
1021 1036 1603 1844
214 104 1453 3216
371 1120 3119 2175
1266 911 3571 2390
706 497 5641 2879
1067 1037 1491 2629
130 1157 1099 4134
1050 669 3649 897
1424 98 4401 1603
1356 949 2226 1491
824 143 3649 1491
884 260 3595 309
807 102 2390 3331
1341 898 1672 2689
1410 809 5075 2541
765 942 5055 3379
385 1182 2864 3043
248 756 1844 2879
516 1161 739 550
667 60 5433 5255
987 820 4637 3227
1125 1248 3227 5057
381 1249 3801 4108
851 580 1338 1455
815 1014 2175 3043
158 789 5664 3888
729 1288 5075 3227
838 994 4837 4007
1277 540 4568 3649
750 710 2517 1978
1320 1028 972 3649
1258 903 3227 4489
393 159 702 3227
921 1018 1603 4515
972 371 3847 4108
1125 933 1460 5055
1263 857 4007 5280
1132 326 1460 4971
599 642 5057 257
703 1093 3074 2541
49 276 4568 1499
645 918 3776 3571
623 569 593 3888
664 1198 4515 3801
539 579 1042 568
348 1131 5057 631
472 767 4108 4823
112 1139 2689 3007
700 906 5075 4489
1184 1179 3801 897
1048 731 5664 3007
894 966 1649 4213
407 573 897 1733
1409 233 3414 702
303 1206 1338 3216
655 480 5232 3649
1056 1032 4940 4823
923 371 3379 1491
968 184 550 5232
899 719 4515 3049
1338 1190 2323 739
855 935 3331 1844
450 763 2160 4401
646 852 4401 5664
666 759 1844 702
172 428 4637 2342
33 1377 3877 3975
1385 1064 2342 3595
1167 33 3877 4401
1292 971 921 309
893 468 631 2209
21 665 4401 1491
759 715 1672 5232
724 1382 1455 2317
580 1082 1403 593
737 960 631 5641
233 886 2342 3379
724 1249 5187 5055
883 1313 702 4940
1153 1499 3379 3705
1408 877 4988 897
1000 978 3216 5055
950 245 739 3007
1410 586 2642 2209
909 659 3776 457
1063 757 3877 568
1087 930 550 309
596 654 5280 3888
258 1162 5057 4213
1169 1014 5255 3705
1220 874 5664 1649
181 310 618 593
348 1430 3119 3216
475 1012 1187 739
1336 596 1338 1844
590 367 3847 1187
1302 1417 702 330
330 133 3216 457
588 1015 2864 1338
317 1012 4823 2642
97 1228 1649 1187
150 662 2310 5012
499 668 4940 2209
846 65 1453 5057
743 607 4971 1186
1205 468 5255 3331
797 801 593 2317
871 320 4973 631
1281 1076 972 2864
42 447 897 2689
782 309 2317 3331
1239 137 5055 2642
170 67 3595 4007
1017 1113 3227 2706
320 235 5187 4940
1397 491 5641 618
754 1364 457 3119
185 1174 3074 1453
1338 1219 3776 3007
1253 418 3216 5664
467 535 631 5232
1289 1140 5055 1491
486 892 5055 1338
1312 415 3705 4515
342 859 1187 972
1428 327 4515 2342
1367 931 2864 3007
1137 674 4489 2390
1125 1136 2955 972
50 771 5255 3847
572 1200 2342 2310
743 48 2541 4973
514 769 2955 3801
986 418 3705 3074
577 919 972 5641
663 780 5433 4108
82 438 1460 5280
415 141 2342 4837
438 200 5641 5187
1210 851 3595 5641
842 1074 1338 1491
423 1184 3074 5075
1066 1092 1338 2933
60 1077 4568 4213
1174 370 4750 1187
537 808 2541 5664
602 337 2629 3043
810 842 5055 1187
1220 1132 4213 5075
34 1193 2629 4940
73 721 2933 5255
237 887 3007 3595
374 278 3801 3877
842 136 1603 2864
330 1177 4515 3595
108 1107 5012 897
291 1263 1186 3227
680 937 1453 3007
971 739 3877 257
593 932 2642 972
1166 390 1603 1186
1437 581 568 2629
966 966 4750 4007
1195 714 257 3227
486 382 3705 1338
858 803 2955 5057
1148 1080 2955 1403
128 844 2390 1978
1384 1223 2837 4489
409 195 702 2629
7 757 3379 1733
4 728 257 4401
842 97 3095 5012
597 225 593 5664
1084 505 2689 1186
374 189 2541 2342
82 507 2390 1491
82 802 1460 2323
1046 83 3095 5057
693 694 2209 4489
1088 1066 2879 3595
946 995 2517 3216
206 527 921 4134
511 115 3043 3119
1359 426 3888 5057
925 378 2342 921
416 621 4134 1403
460 189 568 2642
670 958 3975 5280
566 604 3414 2317
1146 1106 1455 3776
214 409 1187 1042
133 328 1099 3801
631 208 2837 3649
968 1057 2323 1844
349 958 3975 5280
1096 616 2226 2175
189 419 3877 3216
793 72 3801 4568
1413 477 3331 3847
762 21 4940 5075
416 1527 4568 3705
250 501 5641 1460
1236 667 2209 5075
835 375 4134 4837
387 1089 1491 2517
1322 1069 4973 4007
843 579 2879 1453
471 693 3649 2541
1254 327 4134 3975
1005 118 5433 1491
557 687 3095 1844
855 938 3007 4940
667 202 5232 2879
247 1228 1649 1187
1211 186 3801 3216
1220 913 2955 921
690 509 4213 2689
83 724 3043 2517
1251 847 3801 2209
570 701 2864 2310
370 947 3414 4489
992 1172 3379 3847
1129 1019 3595 4973
1030 366 2689 631
478 1227 1672 3414
879 1036 1603 1844
577 533 1603 1499
1073 679 1453 2706
280 773 1042 3877
1053 37 1672 1460
1017 1031 1844 2317
460 918 4007 3331
1074 600 4823 702
1214 402 5075 5664
20 281 4973 4637
887 441 3847 5232
563 1221 1338 5232
1329 373 550 631
778 957 5255 1403
164 1016 5255 972
365 18 5057 4940
241 362 3571 631
776 717 5012 2955
941 1240 457 3049
855 777 550 5664
545 654 3705 1187
847 870 3119 2689
1267 1144 739 2879
193 896 3595 739
316 1296 3877 1403
767 842 3074 3847
347 1288 5075 3227
1360 187 5280 5664
745 137 4837 2689
970 636 2955 2879
691 1020 1186 3975
1169 369 2226 4750
1159 149 2317 2323
420 583 1491 2209
674 192 2342 2323
1278 653 2955 2160
496 1048 631 3888
1413 994 4134 2837
911 554 631 2955
1388 726 2933 5641
1424 641 5012 5232
338 28 1453 1499
134 960 4971 1733
829 170 5075 4988
66 389 897 631
1016 661 1453 1042
1038 1255 3216 1403
243 192 2323 2342
977 729 5057 2342
1171 892 330 4637
242 716 1603 2160
45 719 3049 4515
1429 558 4750 5280
956 1066 739 3379
516 662 2689 593
169 1126 257 3776
683 543 2342 5433
709 795 2629 4823
166 1289 3227 309
1369 777 4988 2689
711 901 1844 2689
451 228 5055 4637
1376 1395 1460 3975
579 660 550 5433
1106 387 1733 1186
495 1027 1491 1978
280 1002 921 5055
701 1056 3049 2323
419 470 5433 1733
217 529 2517 5232
1355 1303 2837 5055
809 1231 257 2689
486 976 3705 5664
263 856 1099 5255
1099 925 2629 1186
1364 453 2837 5012
633 419 3877 3216
1130 148 4973 1042
473 95 2175 2160
695 1221 4750 3074
345 801 5280 3595
975 42 3705 702
1192 1161 739 2209
857 484 5012 5641
1053 1303 5232 739
472 901 5641 2629
981 448 618 1186
126 549 5075 3776
56 370 2642 4515
683 784 1460 2209
622 408 5641 3095
330 140 1491 5187
257 609 2706 3095
339 1139 3007 2689
1029 1248 3049 3888
296 767 4823 4108
332 687 2390 3888
1289 823 1403 2517
862 1159 631 618
1037 1138 3877 3049
208 1382 1978 309
1298 416 3649 3776
670 127 4213 2517
248 1218 1672 4108
41 558 2933 593
1404 843 3119 1187
997 775 1582 2642
1022 561 3074 1455
1040 529 4988 1455
84 99 4007 2864
35 720 3119 2642
52 692 3649 1455
728 636 2342 4489
631 963 702 5641
490 749 2629 3007
1358 958 5055 1672
572 168 2837 1491
680 605 2175 1672
368 1055 5057 4515
878 919 4007 1338
139 780 2837 4837
1399 174 1187 2209
796 477 2226 1978
1338 254 4973 4134
357 643 2226 1403
322 332 3379 1099
1273 940 3074 2642
918 802 1460 2323
290 112 2689 4973
252 345 1460 5187
401 815 3975 2175
688 891 1187 3049
1100 705 593 2864
739 988 702 2160
1165 253 2226 2629
981 837 2160 3595
22 1024 4489 5433
726 1452 4007 4108
979 717 5012 2955
509 837 2160 3595
712 72 3801 4568
56 105 702 3975
1345 1465 3379 702
1116 473 4108 972
1311 1422 1582 4568
982 595 1455 1491
1359 1056 4823 1499
262 587 897 2390
1123 722 3877 5280
1303 28 4837 4750
111 1040 2864 2879
439 246 4973 3331
806 920 1338 1187
697 940 3007 1499
1066 707 1733 1460
1085 780 1844 3119
820 569 3888 593
233 514 2955 2689
1426 1343 2629 3595
240 1165 1491 3705
1249 1477 3414 1603
534 1144 2879 739
222 1203 1603 972
1285 1180 1403 3595
143 567 2517 3571
969 645 5187 2390
296 1032 593 2629
1026 727 5012 4837
877 203 457 1499
956 769 1491 2706
204 846 3095 2317
646 1001 4823 921
897 703 3379 3776
608 387 2879 5255
895 888 2706 3975
188 709 2689 1453
655 194 1491 5664
903 1250 3216 1978
939 1258 1403 1672
445 448 2541 4489
726 607 4971 1186
195 729 2342 5057
733 1092 3043 5280
137 957 2317 457
545 1061 739 4988
143 487 4213 1042
1200 650 2323 5433
344 897 2541 2837
686 622 1844 4940
1132 1054 3043 3649
290 113 3049 3074
485 766 5055 3043
1090 394 4515 2209
1227 885 2541 4568
332 621 457 2310
194 474 3776 593
606 360 5641 1844
225 520 1844 5280
912 1068 4988 1403
476 1106 2689 4971
766 1050 4637 4988
1123 728 1499 2689
774 1331 2629 1460
561 625 1187 1582
766 273 3888 618
1113 1141 3847 4568
1093 1051 2342 1338
1417 1501 4108 4401
991 495 330 5664
963 1139 2517 4988
1030 280 2317 5232
301 935 3227 2837
967 1088 4637 4823
941 87 1603 3877
1160 915 4973 5187
1276 987 1844 3888
118 970 1042 3227
1076 763 2689 2837
453 497 2209 2706
889 246 309 4401
1211 979 2955 3043
544 967 3049 4973
685 738 2342 4988
694 711 2517 4108
1057 627 5664 2342
770 636 2342 4489
29 1291 2390 739
494 759 2541 593
1080 330 631 4637
1131 326 1460 4971
1122 839 1844 3571
123 1272 3227 4401
699 305 3801 4988
614 973 4515 1491
431 1068 1403 3331
916 577 1733 5641
45 877 1403 2209
225 1269 702 3595
247 842 921 2310
720 394 4637 2689
1294 175 2390 2342
10 570 2629 2323
581 67 4007 3595
1196 1218 3776 1338
187 900 3331 1649
975 352 3007 1455
893 349 2226 3975
1118 727 4837 5012
1237 65 4940 3095
517 1252 2310 5055
243 368 1672 1649
107 654 5280 3888
1158 430 3571 897
1348 440 1186 330
755 362 2323 1186
743 905 897 4489
691 530 1491 921
479 987 5255 3227
550 1381 1582 1603
492 1265 4134 2310
778 466 3877 5057
1272 1388 2310 2642
1195 258 330 4988
455 761 2689 5075
712 749 3007 2629
488 827 3074 4134
517 765 5057 2689
1435 1117 2642 5641
1235 358 2317 4213
687 495 4637 2209
1436 618 2706 4568
617 949 2342 3877
993 241 5055 2955
136 560 3331 1491
812 1278 3705 4401
1383 1172 1499 1978
201 654 897 5641
655 1267 739 1733
1111 925 1186 2629
1238 80 3331 3776
115 714 897 2517
864 952 2317 3877
585 18 5057 4940
436 766 5232 3414
327 194 1491 5664
1011 845 897 4823
353 559 2706 4515
228 853 593 2955
1243 889 3571 5232
813 609 2933 2706
997 559 2629 2879
878 422 2160 921
288 138 3649 593
294 767 4108 4823
39 371 4515 4837
108 1046 3595 972
861 1163 1338 5057
1374 944 3975 257
204 1161 4489 5187
1210 360 4971 5012
760 704 1042 4108
289 976 1582 5433
288 465 4515 1978
310 263 2317 2209
618 706 3414 550
202 797 1042 4401
699 610 3571 2642
616 474 593 3776
478 455 457 2837
86 40 2689 2342
421 972 2317 5187
286 419 631 1978
290 431 4750 2517
1018 830 1582 2323
1337 552 5280 309
136 443 2175 2323
1177 829 2342 3227
366 650 2323 5433
811 899 2541 4401
877 559 972 257
1247 779 5055 2879
1352 450 4940 3877
756 1287 4568 4108
1061 484 1844 3649
1119 552 2933 5187
715 911 3571 2390
213 1171 1338 1453
90 232 4134 2629
409 338 1672 593
1117 629 921 1453
546 893 1649 1844
896 927 1672 4823
631 744 5055 1649
169 528 1460 5664
1260 1046 1491 1582
73 521 1453 1186
1004 1459 3119 3095
559 123 1491 1453
666 511 4750 4213
237 886 3379 2342
796 532 2317 4108
1326 1098 5012 4515
544 988 702 2160
309 710 3649 257
1383 1032 257 2629
911 168 1603 2933
470 668 2390 4108
1109 987 4007 2175
57 244 4568 5057
1262 1131 4988 631
897 641 1978 2317
337 373 631 550
807 1136 1460 3074
55 286 3801 3888
582 355 4108 921
500 394 3649 921
523 928 3227 5641
738 762 4971 5280
1235 778 3888 1455
727 852 4401 1733
588 640 5255 550
1107 511 921 4837
302 839 3007 1649
115 744 1649 5055
716 140 3414 1978
485 357 4837 3847
679 679 1603 2642
991 703 2323 3888
412 393 2706 1733
1047 56 3801 457
127 262 739 3119
1327 795 4823 2629
213 867 4007 3074
1394 519 3847 568
859 662 2689 593
1302 944 1460 3007
883 605 1733 3216
1384 937 3801 2541
779 786 3649 4401
693 790 2689 330
819 919 4007 1338
614 900 3331 3705
161 609 972 1455
394 562 4007 5075
1113 942 3379 5055
20 314 2706 550
368 474 3975 1338
1112 1006 3095 2226
111 952 1186 897
1223 580 2209 2955
985 1305 3216 3227
1425 828 550 4988
385 1218 3414 618
1049 115 593 4988
650 783 4973 3095
1218 37 1460 1672
228 1087 3119 5641
1113 47 5012 457
544 1042 5075 4823
245 478 3801 5433
1136 1314 3227 1672
591 704 4108 1042
1249 1069 330 4134
445 1169 3649 3119
756 953 550 3595
161 183 3776 2342
1275 1465 702 3379
789 1091 3975 5187
1398 1050 3877 3074
1003 162 2706 1186
169 1122 3847 1460
1154 1009 3705 2160
253 1176 1338 4940
251 557 5255 4837
230 336 921 2209
178 501 2342 2629
1326 199 330 309
675 215 4568 3888
633 669 2689 702
69 912 2310 2175
238 161 2209 5232
1264 917 2629 5280
1389 892 4007 5641
200 657 921 1499
430 793 309 5232
586 20 1099 2864
344 828 1187 5012
1019 1326 3975 330
212 736 3571 550
153 52 3227 3043
263 1097 3571 2837
87 418 457 4007
36 1174 2160 972
108 691 2541 3571
410 35 3801 1672
447 1187 5232 2310
327 1281 1455 631
327 701 2310 2864
1115 1205 972 5075
1358 878 1099 4750
263 933 921 4568
0 1115 2541 739
1111 259 2541 3847
18 396 4515 4108
275 161 3877 1649
1319 859 972 1187
200 121 3705 3975
989 631 1453 1455
952 1337 5057 3705
534 645 3331 1460
722 497 2706 2209
1303 482 4007 330
15 781 3877 5255
610 500 2837 2310
856 155 1733 1042
904 672 1453 2342
1212 1126 3776 257
940 262 739 3119
851 533 1338 4108
1158 917 4108 1455
445 1399 3877 1582
545 75 2323 2541
1289 356 550 2642
1274 1363 1582 1460
607 1291 2390 739
884 648 2955 3595
1112 959 2689 3877
178 639 2160 309
1162 44 3379 457
730 440 3571 4213
1424 584 2310 5664
756 523 1453 3877
1350 533 1099 5057
1436 1145 1672 897
778 121 3705 3975
1217 654 4401 5187
1066 915 4988 2317
397 596 1844 1338
198 1074 3119 2390
1294 77 3216 330
1211 228 5232 2541
801 900 618 4637
1110 270 3379 1453
713 556 5664 2209
350 779 568 1403
492 560 5075 3331
732 599 4823 3705
714 720 1844 5012
1380 316 1186 1042
700 551 2706 2226
1144 394 4515 2209
407 645 5255 4973
345 507 5433 4568
680 328 593 457
1246 573 4971 4988
1082 1168 1582 1453
1202 133 1460 3095
1021 662 2689 593
846 397 2226 4108
399 952 568 2160
26 1341 1672 1582
1279 871 5055 1403
596 667 257 5075
509 816 2226 1338
1016 331 5664 2175
15 702 897 5433
34 750 3414 5255
701 585 1455 5641
717 318 3877 5012
407 497 2629 2541
681 375 1460 2864
256 973 2517 5012
859 566 1499 1099
850 1113 4134 3877
685 861 4973 1403
970 848 2879 3227
374 468 5255 3331
1069 905 3705 2310
1016 588 5280 1042
29 880 739 4971
246 680 1455 4401
1245 597 5232 5641
681 546 309 5433
82 1274 4823 2879
256 1308 3043 309
626 637 1186 4988
962 973 1491 4515
1026 874 5664 3595
399 447 3571 3847
1111 956 3847 2837
809 244 2541 2226
831 858 3227 2209
889 786 1186 2837
266 588 3776 4988
784 350 3095 3649
451 190 550 1733
723 110 618 3801
194 967 3216 3007
878 952 4988 3414
611 1203 3119 2933
856 657 3227 921
1112 305 593 5012
65 459 897 2209
1072 381 330 5280
919 340 1649 3379
34 117 4750 1733
828 656 2342 5055
795 866 5055 739
621 623 1733 4489
266 1021 568 3379
815 858 4489 457
1075 475 568 4515
722 297 2342 3847
695 782 4637 3043
690 1315 2629 4007
1093 1220 3074 3095
834 1131 631 5057
1004 572 4837 3649
1060 551 4988 3888
1275 666 5057 2209
136 504 1099 5075
949 85 1733 3331
480 1326 2160 4823
932 787 1978 2323
1001 593 3007 3705
33 552 5187 2933
1230 1408 702 2933
868 379 2160 5664
709 76 1460 330
1376 60 4401 2864
600 932 2706 2837
804 452 4637 1186
1406 659 1733 618
902 1025 2517 1453
621 934 4837 3227
1098 729 4823 4971
1055 1180 3571 1099
1320 1323 3975 2864
1120 636 4489 1099
1078 47 618 1460
1203 159 5641 5280
871 890 3074 1649
1029 325 1491 2160
959 1270 3776 3074
1229 449 4134 3414
1089 220 5280 4988
1377 713 5232 5187
174 1082 3776 3119
982 206 5057 3379
668 183 4007 3877
380 906 3007 3379
126 661 5641 2689
728 773 1042 3877
1354 125 5641 3649
1368 597 2706 2864
204 622 4108 739
646 821 568 897
1044 186 3801 3216
827 207 1187 2342
576 1026 5232 1403
1412 1275 2160 3074
1310 1422 1582 4568
691 1220 3888 1338
1217 519 921 3331
526 1249 3049 1453
935 1128 5280 3571
278 1379 3216 3705
1306 610 3571 2642
763 1068 3095 4823
1337 674 618 2310
971 224 4988 5641
740 315 3095 5433
330 878 2955 3649
386 220 5280 4988
557 783 4973 3095
631 324 3007 3049
130 1016 1403 5280
303 1046 1978 593
12 763 2160 4401
1424 546 568 2323
887 344 4637 3847
1404 501 1460 5641
350 209 3649 2175
1205 1206 3216 2629
877 658 3414 4213
861 645 1733 4988
1233 188 3074 4823
1072 498 1186 457
110 386 4134 4108
487 695 3049 4213
1210 1050 3216 4134
813 148 5012 5057
476 965 3043 1733
892 1361 3888 3043
140 492 3095 2864
316 1271 4213 2837
785 782 921 3007
259 173 3571 3975
42 537 550 2629
771 1224 921 3595
902 1387 3975 4971
1279 1046 550 1844
1202 1173 4971 3043
745 452 1187 5280
294 594 2310 3379
407 587 2390 897
147 295 3888 330
955 588 1453 1844
382 860 2879 1403
1194 604 2541 4108
494 477 3379 5280
353 194 5664 1491
864 489 1186 5075
809 981 4940 897
1264 1285 5012 3049
356 476 2226 3776
128 688 457 5232
375 1018 4515 1603
601 1281 593 3119
917 1457 4823 5232
369 691 1499 2342
40 905 921 3801
743 28 1499 1453
74 405 4134 1187
238 240 4515 2629
1247 1200 2342 1455
537 271 2390 4973
206 341 2955 1042
384 527 921 2317
1114 98 5232 4750
159 225 593 5664
1301 1275 4837 3007
1371 1158 4837 1338
259 1022 3847 3888
1206 1183 618 3074
186 752 2323 3705
360 679 2541 5280
305 949 3877 2342
978 561 3007 3414
1320 1149 972 2933
957 820 2864 3331
384 409 1187 1042
1266 914 3877 4973
148 504 5255 1672
462 573 1733 897
593 1111 5055 3007
897 311 1187 897
62 332 2317 2390
1217 1168 2933 4515
514 703 2629 3331
438 751 2629 2955
1231 442 2837 2160
1365 705 739 897
142 440 4213 2323
645 1140 4213 593
232 1032 4940 4823
1336 279 3379 3877
429 422 5280 921
469 244 3074 3119
273 949 3043 4750
827 1096 5433 5055
977 484 4213 2706
328 708 3095 2323
124 510 4568 5280
752 723 3227 1187
153 95 2175 2160
82 554 1455 1672
643 864 2517 4007
701 297 2342 3847
1235 631 1649 4988
685 1031 2541 4971
1319 1084 3705 1186
515 659 4568 257
1107 1119 1186 2310
107 490 2955 1733
729 368 1672 1649
814 1166 1338 1460
1131 485 5280 3801
303 1046 550 1844
858 1193 3216 3074
430 448 1186 618
899 513 2955 3776
487 1160 5280 568
431 531 4515 2955
874 1180 3595 1403
893 409 3705 4134
591 966 1187 3888
1434 778 4108 2837
841 1128 3571 5280
467 1099 3877 2226
713 1207 3095 739
710 769 4637 1582
1435 598 568 3119
209 788 4971 3649
163 984 1733 1649
355 1092 1338 2933
936 673 1733 2837
422 692 3649 1455
766 421 2317 2629
1359 1392 3074 1186
300 679 2642 1603
1282 859 702 5232
1049 912 2864 2175
1427 471 5433 2209
645 1113 2706 3227
250 857 921 1455
716 861 4489 3379
1416 82 2390 5232
731 193 593 5641
148 956 568 4568
396 504 2390 1453
338 444 5433 1672
873 1317 330 1403
1048 783 4973 3095
1038 364 1603 1672
407 613 2706 1099
1102 952 1186 897
964 903 3049 4489
1427 807 4973 5075
195 673 4489 4007
745 269 3049 1582
782 882 5255 3007
1017 1103 1338 550
1188 915 4988 2317
194 495 1499 3877
821 1050 4637 4988
544 281 3888 3379
429 1293 702 1603
512 249 4515 4973
121 543 1491 2879
743 1309 3119 3801
1111 872 5255 1649
810 623 3571 5055
891 580 897 3049
1212 812 5255 4515
1107 955 1649 4750
570 657 3095 2209
190 533 4108 1338
71 895 3049 4637
689 660 5055 3888
623 99 5232 4837
269 809 3414 5280
1278 1082 3776 3119
75 343 5012 5187
715 200 5187 5641
1357 900 5641 4515
584 693 921 3043
1066 1016 5280 1403
889 499 1582 3847
1222 58 1649 4971
822 374 702 1338
434 416 5187 4568
713 519 3847 568
1235 217 5232 4973
437 726 2342 5075
1009 1359 1978 1460
1020 1161 739 2209
886 315 5433 3095
1037 782 3043 4637
417 410 4515 1187
460 668 2209 4988
596 1127 4007 2342
370 1336 2323 1455
463 505 3776 1453
326 1036 5280 702
1172 704 457 1844
1228 345 4637 4837
679 726 5641 2933
101 548 3216 3776
749 744 1649 5055
176 1032 2629 257
573 610 2209 3414
642 228 2541 5232
92 892 4637 3095
440 471 5433 3379
959 560 5075 3331
0 1395 3975 1460
1025 1326 3975 330
654 784 702 4837
1216 155 5057 618
1052 928 3227 5641
858 934 2209 3877
1068 370 4515 2642
827 549 5641 2209
1370 682 1099 2310
126 1136 4988 3975
984 886 1403 2541
644 670 2706 1187
1305 186 1978 4108
1123 718 3649 2317
517 672 4750 5075
1387 61 1099 4401
8 531 2837 309
944 940 3074 2642
208 589 2837 1187
1264 1026 3049 2209
836 497 5641 457
24 1361 550 257
948 532 4108 2317
700 1137 4515 1460
31 343 2323 2955
429 1383 2642 1455
1028 1014 1603 2226
901 1069 4823 593
269 673 5433 4973
884 21 2390 3776
697 1276 1453 3705
1405 1153 1649 3227
1025 1098 5075 3414
84 827 4134 3074
1365 1166 972 1453
33 477 3379 5280
1138 726 2310 5280
246 837 1978 1042
679 442 2837 2160
928 1169 3074 2323
1119 196 1338 1403
798 410 1187 4515
224 302 2837 1499
958 315 897 1582
989 786 2209 3571
961 534 4515 921
565 698 2342 568
1379 1287 2629 618
1209 821 568 897
265 552 5280 309
1251 362 2317 1187
812 647 330 1455
155 52 1338 3074
230 1447 3414 2933
296 337 2323 4515
257 500 2837 2310
670 394 3649 921
868 896 1978 3331
312 982 4108 1453
710 1285 2310 4750
1250 777 2689 4988
1319 614 921 702
625 150 2390 2879
450 795 2955 1499
622 579 972 1844
1194 394 3095 2837
375 692 1186 4134
999 504 3649 3379
49 1411 5012 3119
1212 971 1491 4134
19 1146 739 593
1210 1080 4940 3414
267 1142 4213 1499
717 772 2879 1460
1339 1001 2317 2933
965 904 897 1453
1340 286 593 2160
772 674 2933 2837
821 1031 2541 4971
465 1340 5075 3043
1304 821 2310 1978
298 357 2517 2706
581 1063 3649 1338
1319 706 3414 550
1325 922 2175 3595
15 564 3379 2160
777 534 4515 921
363 651 2837 2209
1223 139 2933 3595
746 977 2689 972
1290 917 4213 1099
704 9 4515 4134
275 143 1491 3649
1314 59 5255 5280
1046 699 4489 2629
1436 661 3888 5232
6 667 257 5075
833 1121 1460 4213
352 987 4823 3888
815 1088 2323 972
991 532 5232 593
770 1255 631 4971
1108 667 257 5075
960 988 3847 1499
788 257 309 3095
618 735 4489 4971
1161 809 5280 2864
877 61 4401 1099
410 607 897 2323
582 674 1186 1187
161 1319 3043 4940
453 1030 4637 5641
444 829 2342 3227
460 1043 5664 4637
379 1080 3119 4971
1400 1009 3649 2517
529 891 3049 1187
1424 899 3119 550
128 194 3379 4940
488 644 2706 1460
498 447 3216 4401
1320 962 2955 1978
778 533 1099 5057
460 1304 3705 1499
112 1066 1491 2642
908 1103 4134 5012
1277 190 972 3043
1096 790 4971 5055
1326 467 4489 1042
625 921 2323 3595
1375 618 2310 1491
247 921 5232 4971
765 1050 4637 4988
900 36 330 5012
301 613 2390 618
1068 99 2864 4007
811 1153 3119 1603
693 651 4108 4837
278 854 3595 2517
1417 912 2879 1603
116 1480 4637 2310
728 918 3776 3571
1084 1074 2879 257
1371 548 4750 5055
1435 1531 3414 3877
935 1101 972 593
178 516 2879 593
871 431 2541 1186
1149 720 4108 5255
998 865 4973 2837
986 502 4988 2933
275 151 5664 5255
1231 585 5641 1455
1034 456 1186 3877
203 348 2160 1499
822 106 5433 593
870 510 5280 4568
38 236 1338 4823
882 1072 3571 5255
455 694 702 2342
233 1080 1403 2955
1005 134 4971 4401
305 305 550 4515
767 1111 4401 1187
1290 767 3331 4401
249 471 1187 2629
446 797 1582 550
1255 297 3049 4823
139 1194 1582 1499
337 1145 1672 897
1390 1344 1978 1672
1208 545 5057 2864
700 255 4750 2879
228 1001 4971 550
926 115 593 5280
1221 535 921 1978
480 934 3595 3074
321 654 2342 1491
305 1204 2310 568
1068 372 2175 1453
1113 1158 330 4108
1042 972 5187 2317
1259 367 309 4988
1427 870 4401 550
1139 1040 3119 2706
471 723 2323 1499
117 1476 2864 3414
1076 501 3776 4134
250 607 5075 1733
1400 828 1187 5012
535 1069 3975 593
896 971 921 309
223 107 1733 4837
390 386 4108 4134
724 748 1582 2879
819 1117 2642 5641
926 1144 3049 1491
305 1125 2955 4823
1141 366 1338 1978
948 75 631 4515
1375 10 2310 257
805 158 4837 3776
574 517 3975 2317
1253 1019 4134 1499
190 856 4823 2933
1064 982 2933 2689
776 789 4213 3074
1117 585 5641 1455
