200 8000 5000
53 89 5331 987
1150 809 3223 1745
535 1155 2809 3610
87 198 573 5652
668 553 5003 2340
84 1097 289 287
384 739 3999 5571
277 23 4988 645
664 1197 5331 4103
66 211 752 4406
861 733 596 269
915 1142 289 8
1391 463 5366 4053
1096 1047 2769 176
1278 68 3751 3610
1008 594 3938 5032
1207 933 791 4762
855 1189 2070 2841
287 1411 2797 5669
565 1028 5568 2308
170 641 2769 4053
1420 1502 4103 2215
303 176 2438 2474
226 421 4660 8
342 379 4102 4098
537 631 3282 287
1398 377 5003 2428
1318 833 563 4409
462 407 1752 5671
745 409 596 2926
148 999 3555 752
38 1026 4164 4660
123 727 3580 1898
812 653 5610 1853
752 732 817 2343
482 778 3878 5343
86 1004 1801 2308
1390 771 1853 729
93 779 2215 2486
1309 920 2907 729
656 832 2478 1076
436 440 5234 4875
1435 1177 5003 1801
854 842 3823 4170
973 741 1076 5048
190 1043 336 412
954 1068 3330 5571
23 321 5097 4267
1132 1403 4267 1065
250 1013 2795 3377
436 477 1540 5605
550 1169 343 1801
572 279 1274 1235
676 989 2368 180
1218 291 954 2478
843 896 3275 987
1401 577 1414 2145
98 651 5106 2578
1004 596 2963 3364
261 679 3330 4875
1366 1076 4952 5571
19 637 1019 1542
451 648 2215 1627
33 818 1801 318
890 1492 4267 3574
765 1012 5097 5652
140 1308 3823 1235
671 844 3890 5568
482 42 1830 1274
1364 90 3555 2021
50 659 287 1065
77 229 2926 2182
184 932 3330 5048
495 305 318 2981
296 1299 563 343
562 852 5097 4164
1354 1262 4103 3823
746 703 1540 269
1386 187 5097 304
342 1026 1740 4762
360 794 3894 707
693 327 4406 4051
66 739 1076 3754
621 772 176 4988
153 869 3999 4762
1320 1003 1830 4584
262 571 2308 4051
76 591 817 2769
603 142 2478 1898
223 912 2661 817
254 810 2215 2907
622 382 3377 3330
1089 762 2795 1745
924 177 4741 768
1344 872 2795 1104
359 442 1535 1627
1358 692 4051 3823
162 1001 180 1571
321 424 2141 4102
878 1273 2834 1339
61 764 2438 318
802 553 987 864
168 703 2215 2792
1225 114 1065 3522
18 609 2963 5129
1165 140 1898 2474
908 404 318 2315
728 265 5056 4988
1116 428 5671 3555
578 1111 3522 2141
898 393 1824 5129
867 190 4522 5233
1050 754 2105 2578
75 944 5571 2340
1313 1341 2145 3797
727 645 2809 3364
820 1006 5671 741
415 210 4660 560
900 1199 2067 814
1438 1044 4584 1274
684 969 3250 3823
206 991 4304 1019
496 814 4409 3438
1077 1432 3999 2145
249 840 4762 4952
541 1124 2968 5568
871 706 269 2926
903 813 563 3754
799 636 2797 1535
1007 616 3253 3823
837 173 954 2926
224 568 2968 2428
1280 227 1540 1627
1295 542 2315 5048
54 57 951 1104
198 322 3386 318
14 1164 1830 2182
282 659 4170 3497
417 1287 2797 3555
1279 770 3295 5343
696 107 5571 5526
620 990 4988 529
608 405 4660 1149
141 1149 3457 3580
734 627 1437 3938
566 593 5233 1065
618 239 5568 1853
144 537 5129 946
741 657 2797 5610
559 1369 4267 1094
1034 1246 4267 645
1028 902 5605 2368
1003 550 3497 4261
942 864 4406 4098
740 661 1542 573
518 1256 3908 1235
817 1273 3295 4103
941 629 4267 2907
224 436 563 2932
907 1187 304 3574
987 638 1149 5003
1431 998 1235 5610
639 844 2340 2841
18 745 5116 2968
737 725 4952 3522
98 847 2070 5343
922 386 3377 3275
473 1060 2067 791
345 684 596 3580
954 767 5349 3250
572 987 946 5106
23 1081 725 3908
983 812 1414 180
1309 386 2627 1740
1142 896 5349 425
1087 807 3003 4164
144 382 1580 5605
498 295 1149 3223
597 470 3295 4304
1312 674 5349 17
64 907 2578 3438
897 927 1824 4584
391 692 2486 5614
989 173 2627 3754
498 456 1094 3878
1225 555 3275 4522
682 1171 3275 2841
1126 1131 645 2968
362 47 954 2627
183 1146 304 3823
1367 1117 318 5568
454 690 3438 1535
315 1147 1830 4522
22 1238 3999 4267
1033 1357 1409 4762
950 1103 5669 425
1438 472 2661 1571
284 85 4304 3253
969 559 987 1339
959 542 5164 3619
952 943 1571 3497
79 71 2366 5048
1243 872 3908 4409
981 413 293 560
473 345 4968 1409
989 963 3051 725
482 221 3364 1104
662 66 4401 293
205 1190 2834 5568
91 106 2795 1908
1248 994 1149 3173
990 562 3990 4733
85 538 2486 4187
365 492 3522 4304
1251 746 2474 645
234 687 3619 2486
1419 1161 5075 768
1169 173 3823 3999
353 640 2368 3990
775 987 4401 2428
1306 1215 4762 1065
48 1446 5614 3275
463 833 946 2474
1428 365 560 5208
1396 894 5164 1580
1273 904 2064 3751
441 869 1627 2105
466 751 2968 4102
1376 728 4584 5669
1388 1249 4741 3894
1207 502 2807 5571
343 462 3894 2366
317 647 4875 4733
803 72 1065 4733
1086 931 3619 2366
456 751 3250 3330
1086 509 4098 304
706 270 1571 3437
1291 742 5129 729
165 636 1745 3990
171 633 1076 289
1119 981 3614 1625
861 1184 4267 987
924 659 289 5048
103 903 1697 4098
963 1350 4261 2834
858 874 3438 5568
1208 572 4733 1540
1357 469 4267 176
475 569 3386 768
521 111 412 5610
1362 899 2021 4522
166 227 752 3481
19 1414 4741 1437
1039 427 2679 5234
172 271 1571 4304
1317 1223 3438 5075
721 609 4875 3173
164 1142 1094 2070
1020 1217 2932 707
103 1277 1019 5669
60 357 3386 2627
1361 576 850 5106
1189 291 4102 3003
217 1216 1274 1339
1101 883 2932 2769
1161 814 3878 752
44 1111 1752 5614
23 1147 2981 5669
823 870 1740 304
1039 522 3282 529
972 1049 1076 2795
45 1234 1745 3797
430 891 2343 1104
301 1256 2021 4166
944 1272 1409 1235
443 54 3580 5032
1224 1343 5614 5234
48 24 412 3938
896 341 2841 5366
178 1099 814 5129
1040 900 4584 1235
524 222 3364 3619
237 89 2478 1414
70 945 4164 529
1062 177 4762 1274
378 791 3223 425
774 1376 4482 3574
1404 801 4409 3894
992 593 5669 1076
558 406 1235 176
1391 1417 951 3999
797 1349 741 2021
1323 532 1409 2474
1406 85 4304 3253
1134 198 1019 4103
42 390 1830 4102
731 1224 2070 3580
365 1479 3003 3751
152 733 2679 3894
1042 741 5048 1076
1067 663 4098 4420
815 530 2661 5129
588 288 5034 356
560 202 5526 1697
1032 476 3614 2366
1380 605 2807 5075
479 1233 951 573
1250 757 1908 5034
476 1003 3580 2315
751 1198 3364 1094
427 938 1801 2968
674 428 596 2478
447 743 768 1274
1168 865 3610 4420
155 918 2486 729
1224 353 3481 2627
303 1032 2809 4170
1048 183 1104 1745
669 66 2308 1868
1344 763 1752 356
878 564 2145 1542
406 452 741 2070
727 1151 5234 1437
283 687 4988 2963
480 841 987 3253
1014 427 2932 2809
358 791 1535 3330
684 533 1740 5048
917 20 5208 412
1082 189 5075 2215
909 297 3457 1235
1128 186 4875 1752
415 865 3295 2067
570 1081 1076 741
1051 573 4952 4187
497 1279 293 4267
727 381 5234 817
1411 950 2809 287
760 758 1104 3754
403 244 2474 2182
1184 1332 412 3457
696 944 1853 2343
483 689 3364 5129
725 836 2067 1235
980 859 817 1339
397 1073 645 2769
434 344 5516 573
405 982 3275 1076
1000 882 4988 4660
253 880 3386 4103
1137 778 4409 864
1424 634 4164 2438
742 318 4261 2343
735 653 2141 1542
1077 1240 4261 5116
289 1065 5234 3522
608 556 5343 4875
642 789 2182 1065
1101 669 4267 2968
485 592 3377 2981
334 1109 5041 412
1114 1358 5034 3438
1074 1154 768 3295
500 264 3890 3574
1276 1185 3619 5669
261 841 987 3253
703 712 3223 5208
449 599 356 954
783 490 1898 2366
1025 856 5048 2368
1322 654 1542 2070
106 742 3003 5610
697 70 3364 2070
826 1163 4130 3173
963 182 2141 2797
775 65 1414 2428
661 1259 5097 2841
671 541 3282 2627
1338 1318 17 5614
655 587 5032 2661
314 978 2315 343
1197 1134 4187 4130
536 279 1094 5605
259 1372 4968 5041
1227 241 850 1752
71 747 563 4584
1400 95 2841 1094
1373 950 180 2315
506 823 5164 4166
1340 1314 768 2021
41 729 725 3377
878 667 5516 3908
903 679 3619 2067
678 913 1824 1908
958 1121 1830 1571
1325 313 293 3555
728 801 3253 3619
1181 1124 3457 3253
254 1355 2141 3999
170 1377 4304 1830
260 487 412 5349
405 169 951 563
584 1305 2807 2932
54 1512 5034 1745
827 522 1908 4261
1112 1272 3330 3610
1430 869 2809 1697
1130 113 791 5614
756 386 1844 725
1389 1006 3437 425
934 351 2792 2627
759 698 4968 5671
879 354 2478 2343
133 1259 1235 3890
220 749 4164 5614
1057 1175 791 529
1018 51 287 2438
191 1188 3574 5041
1263 1276 3364 293
291 18 1898 287
184 1186 729 3574
855 1173 987 2834
174 1018 4875 1801
486 871 3003 180
899 465 2105 5048
933 566 4098 1844
601 735 2438 1104
375 1068 3938 2809
124 706 2340 289
102 703 1540 269
224 941 1844 529
749 737 707 3051
770 1012 5208 4103
744 726 3481 5343
725 767 4098 2807
100 945 1908 5526
1166 391 4304 4584
1160 731 4130 2834
1086 992 3481 2809
260 387 8 318
1254 491 4170 1149
812 1130 1274 1414
1004 444 817 17
1141 797 4164 3908
1357 169 4170 4420
304 1069 729 3754
479 868 741 2907
1204 635 2797 2438
1359 606 1274 4741
638 628 4051 2070
772 235 4660 2769
506 760 563 1853
439 1065 4130 2064
744 559 3614 4261
469 969 1535 3295
256 930 2428 293
1039 217 729 4482
667 333 3386 707
829 759 1868 1898
80 363 3522 1409
1403 946 5041 5343
574 1254 3894 3364
1222 856 356 2478
1237 392 4420 2141
1237 1256 3330 3908
506 945 5516 2486
457 1058 3999 1542
816 698 5349 4261
1175 491 2182 5106
1182 895 1868 3275
839 745 5652 1409
218 840 3386 5034
1187 880 529 3497
557 1410 3275 864
910 294 269 3823
339 632 2661 4164
846 1102 343 3003
1213 163 5056 1625
1333 431 2486 5048
997 543 269 1409
715 733 3580 2792
1387 1445 1019 3878
385 219 729 2834
1026 940 5349 3437
1176 1018 1801 4988
1176 887 5032 2679
1281 529 1745 3173
1090 346 4762 4482
1144 1444 3003 3051
702 325 1740 2661
1414 227 752 3481
105 498 1824 4482
231 436 2981 3386
260 853 3580 3223
1047 356 2627 5605
1205 889 2795 343
727 869 2105 1627
326 771 707 573
435 806 5233 1104
789 538 412 725
1002 645 2841 1853
602 885 1149 3908
862 979 707 5097
347 408 2795 3208
924 328 5526 5075
625 689 2981 2578
1100 199 707 1752
59 444 3619 2932
412 625 4130 5106
356 812 560 2141
1015 959 180 1019
1280 1470 5116 3522
1356 314 2141 4187
1370 485 3614 1409
910 135 2438 5233
1280 628 3522 1627
392 202 1697 5526
1351 1072 5048 563
544 298 3614 3990
554 345 269 3890
772 246 864 3555
1044 567 2478 334
1347 531 1625 560
345 696 3497 3908
1178 476 2343 2474
574 749 2105 5164
921 251 1740 1898
66 271 4187 3386
1345 603 3619 3481
488 239 2795 2366
1293 931 2478 3610
314 694 3330 4406
906 686 3438 1414
1179 1161 2368 4968
1352 486 2340 954
910 743 1274 768
477 1102 289 1898
897 697 1898 1908
919 827 1868 2021
826 124 176 4098
974 348 954 2067
811 801 814 5331
177 1507 741 3522
428 1237 425 3610
1239 78 2841 1065
895 386 1752 1542
294 915 1339 5034
1396 1380 4098 3295
1233 1187 817 5034
1404 927 4102 4053
1151 712 5129 356
1119 85 3253 3437
912 185 5349 5671
180 633 5233 3364
838 896 5041 2067
1184 836 5614 4762
96 1253 5075 741
1247 934 2308 1824
640 70 3295 3878
675 550 5349 707
528 894 17 3497
1109 425 3797 5516
1420 814 4053 563
672 669 1437 1627
299 1013 1274 1697
1399 847 3619 850
562 899 2963 3751
1144 814 5671 4406
1035 1451 4482 3555
1026 1130 4482 5614
503 441 1019 2981
440 1001 1019 5571
1394 1274 768 864
661 573 2438 5056
110 822 1540 817
852 957 4103 1627
774 638 2145 287
300 699 3377 529
697 805 3908 5233
318 356 2438 5568
312 1152 5129 3282
518 998 334 3223
360 771 1824 3457
621 648 645 5233
298 662 2340 2474
1285 1116 4968 817
576 794 4584 2834
1018 548 3437 3823
979 1333 864 5116
843 667 2141 3223
101 1060 3377 987
337 1305 4741 3522
1350 662 5034 5571
1423 601 3275 1149
1228 248 4406 2308
938 56 2963 5208
511 1066 4762 2474
253 502 5366 3754
1309 803 1414 425
266 354 5605 1535
1029 482 5075 5349
1093 530 5233 5343
900 947 3364 5516
274 1050 1697 1830
1190 883 5034 5208
748 366 3797 5614
1242 134 850 2661
437 950 5614 850
73 439 2067 4406
848 80 2478 3208
72 589 529 2308
810 385 4187 2368
827 538 2486 4187
101 727 3574 5349
819 118 4053 2064
273 298 412 3481
1315 279 1149 2769
1257 634 768 412
1374 432 5164 2182
1077 233 4733 343
952 761 4482 1844
1356 694 4409 1908
932 699 5343 4098
1028 527 5164 3330
317 12 1019 3438
1210 500 3051 1697
453 779 4733 4584
1310 490 8 2145
1154 1201 5097 5075
1295 733 1625 4660
302 1381 2105 176
772 558 850 5343
792 653 1853 5610
1260 223 2145 768
756 1019 1580 3250
598 219 596 2907
93 1270 529 289
357 891 768 5671
257 1017 1409 951
1308 741 5233 3330
1350 891 2841 3282
328 718 850 1625
491 346 4875 1571
1099 329 3894 5032
813 694 4164 5208
196 666 946 4051
962 955 3614 864
234 872 4051 4267
452 514 5366 2807
112 118 3555 2215
291 1238 791 4267
372 536 768 1898
144 628 3438 3614
667 209 2366 3386
1145 802 3619 3754
712 92 5610 1339
194 948 5106 3438
43 990 1094 2907
259 1013 425 4660
428 628 3614 3438
405 843 412 3751
364 483 3330 752
1206 673 4170 987
586 583 768 2907
1333 740 5526 3437
1323 945 5048 4741
899 1079 4406 4166
282 708 725 5032
1141 541 4988 5034
726 79 5571 5605
216 652 5097 3173
835 295 4103 2932
31 1107 2486 5671
1302 410 5526 2841
1043 287 269 4988
324 1040 336 2926
397 524 2315 2968
913 630 5233 5164
537 824 2308 4103
1162 1339 5516 2932
1332 1191 4584 2809
1211 251 2145 2141
915 500 2070 1898
715 1392 176 791
1150 427 5349 1898
359 279 2070 1104
493 634 3275 1844
178 122 2474 2478
771 740 5208 3878
962 367 2963 3253
1308 983 3999 3754
646 570 850 2070
654 906 3003 1908
968 259 3330 4103
608 1101 4187 1274
1161 931 3619 2366
688 19 3497 987
216 380 287 8
28 880 5075 4187
880 266 2792 707
876 751 3003 2926
1287 499 2315 3619
197 895 343 5106
261 1028 1065 17
29 492 3250 425
416 1061 3894 529
52 552 5234 2343
1029 928 2368 5516
1124 1033 356 5164
1003 933 4166 2486
260 950 1868 5041
98 586 5056 4304
418 817 3610 2926
311 314 5605 2661
747 1497 3619 2021
1309 758 3580 725
788 786 5366 4098
1245 588 2064 4584
1162 203 817 4102
1439 517 3614 5048
1342 1051 817 4261
738 210 4267 425
274 75 5526 5605
476 700 5129 741
744 790 2679 4401
247 365 2926 3386
18 1489 3051 3438
874 286 8 4170
1334 928 1824 5048
116 420 5349 1844
723 756 5331 2428
1279 1083 3990 1801
1242 957 645 3275
150 383 5208 2366
766 958 5097 2438
1014 1269 1580 2797
904 723 2064 3003
338 349 412 5516
105 1211 4482 3890
221 394 5331 5129
816 939 4170 3751
527 634 1824 5671
464 603 1339 2907
491 632 5349 1740
351 282 3619 3003
199 432 2182 5164
224 610 954 5164
922 978 946 4187
425 539 2474 1149
71 270 1740 1339
1433 708 2769 289
1096 340 752 5234
1247 662 4988 287
45 921 4098 1076
151 646 2795 3522
908 698 4406 817
1145 1009 3610 1535
608 543 5048 3751
1215 165 304 5116
925 307 596 2968
1252 755 814 3282
1368 217 1274 729
711 206 3438 4098
629 450 1627 4406
780 995 8 2105
248 920 2968 1437
1265 456 3878 1094
434 897 3438 4406
209 296 707 2315
1006 850 3890 3754
818 1166 5129 5164
619 1056 289 4053
910 934 1740 3580
555 479 5048 4187
1065 774 3173 4103
652 690 1824 4164
1167 1005 2795 176
1044 65 645 1076
625 809 3250 5343
1412 469 5526 2064
938 241 4741 1745
301 246 1540 3386
1000 54 4409 287
1063 1208 2834 707
1376 638 1752 2981
295 779 3282 5669
697 888 2795 573
51 609 5056 1898
428 1015 5343 4741
516 1386 176 3610
2 462 2963 334
390 496 1104 1830
888 810 1409 768
639 66 5571 334
401 1042 2795 5041
826 580 2105 596
465 867 3555 3208
712 1208 5041 4304
305 277 5605 5056
893 509 3497 1752
602 1136 1104 4261
1436 415 3754 596
1132 1135 5605 3619
474 599 5343 3797
16 754 2926 3894
696 430 2141 5116
30 953 3610 3481
754 766 2315 5097
904 1126 3555 3457
976 799 2795 5516
943 405 5097 176
303 996 2679 3497
669 1074 5652 2795
33 708 3990 318
900 275 5349 5331
196 1423 596 3250
1098 109 645 180
1293 623 3990 4988
578 612 3003 1752
1075 961 1697 1745
38 1122 8 3574
475 433 5568 3938
1210 957 304 5669
249 363 2021 289
857 465 5048 2105
683 763 5233 3823
425 301 1740 3938
420 608 645 3610
1252 262 2627 5048
346 354 725 180
1347 1159 1437 2932
666 703 2215 2792
922 56 2428 1740
368 726 1745 5003
918 306 5116 2797
1148 926 1868 4166
58 655 2679 2792
814 710 180 3295
1036 1237 5097 356
1370 652 4051 2021
170 660 1076 4409
873 649 3481 5568
904 644 707 2486
930 773 1104 5610
730 1389 1830 2366
1332 180 707 3481
1363 384 3364 741
355 688 2486 5669
1040 474 4420 3364
1116 761 4170 1437
92 144 1094 269
756 694 4522 1019
833 239 1740 287
1277 1131 180 2769
1024 389 5669 356
677 1167 5097 4304
1047 889 4164 3438
864 664 2661 356
803 1279 293 4267
422 1106 3481 1830
67 300 3282 4304
1086 342 180 2841
1264 895 287 2105
1395 1292 1540 4762
280 788 1697 4406
405 607 3999 560
1221 672 1844 2932
1346 162 1745 3003
156 216 2105 814
1437 553 4875 2368
801 478 2478 1745
1042 686 4304 5366
280 331 3173 4164
733 1112 2809 1580
450 401 5048 1571
162 570 3208 2486
1201 825 752 3797
354 706 5106 2067
729 324 1065 5652
486 490 5041 3364
612 768 3253 5366
1329 808 356 4170
128 358 1898 529
979 185 2064 2438
711 247 2834 4166
348 1065 814 4409
313 177 5652 1094
340 167 5003 4875
1037 909 3797 2315
457 1038 289 3754
205 1107 3457 573
477 1446 3275 5614
791 715 3003 1571
971 291 3003 4102
972 861 2428 4166
1076 667 2308 768
1430 1305 3522 4741
505 579 412 1853
1086 1019 817 5349
321 590 1076 2105
1089 557 5032 2578
1182 514 5106 3894
202 975 2486 343
1183 637 343 4130
536 15 2145 951
153 1229 3610 1801
66 1425 5116 3555
166 490 1745 3208
422 611 2907 3364
252 967 3051 5129
142 985 5671 1830
448 1193 5034 2981
1060 597 5208 2907
666 881 560 2368
116 676 4409 3580
377 802 3522 4187
1415 479 4267 2932
917 705 5032 5129
409 595 3614 817
927 1199 814 2067
48 907 3754 3751
730 579 4401 1076
314 343 2578 560
1158 198 180 5568
1225 736 2064 645
1361 1304 2021 1235
1200 1078 5208 3377
478 943 1801 2182
1396 584 951 1149
335 516 4660 3051
625 324 1065 5652
91 1162 1627 3250
43 388 2486 4304
555 946 725 4660
1243 790 2340 3580
1203 267 4164 5331
332 1235 2841 5041
265 774 1752 2308
911 17 2932 2834
68 816 1627 563
485 663 2661 4968
1120 215 2067 3938
596 777 850 3610
1415 760 563 1853
1235 609 5075 5233
171 540 5034 645
1225 807 1437 2478
308 819 5568 768
833 67 1625 573
458 372 1752 529
110 471 1571 2368
1148 811 1019 2963
1296 969 1542 2834
996 704 2968 3938
1277 902 1824 2366
357 550 5516 4968
1165 426 17 1339
453 366 3555 180
141 260 5343 725
55 462 287 5671
532 954 2679 3457
755 712 3364 4952
561 470 1898 5331
119 1446 5669 1824
1298 710 3797 3223
1149 575 4741 2474
620 1193 4952 5343
1354 74 987 180
866 354 2478 2343
1377 435 2679 954
1261 461 269 4164
1131 1315 3999 1019
667 996 2182 5652
82 630 5164 5233
1046 872 2486 269
92 1168 573 1149
397 1235 3051 2368
52 662 4401 2343
931 245 946 5331
861 389 2315 5164
428 524 318 2141
1054 673 3797 1627
752 957 3275 5106
1073 1053 2308 3497
7 1250 5164 1076
13 776 3223 2661
10 493 2064 2907
1417 540 3051 5106
1425 762 1625 3754
431 1161 5614 8
1241 933 529 1274
69 968 814 1571
549 804 3437 5366
106 183 1801 4103
173 976 1844 3051
735 521 1149 563
1118 877 2366 4741
758 1106 817 3295
625 1258 573 2797
402 806 5349 5048
1082 200 1898 2807
1175 602 1697 707
371 616 850 5075
523 624 2070 2578
273 1347 729 2215
538 332 3173 5671
1412 873 5516 2141
411 588 4584 2064
211 832 4406 573
305 870 3890 4409
241 1165 5652 2907
192 758 5075 596
1340 318 946 4733
1302 740 5129 1830
1279 90 4875 3938
1150 1241 1437 4166
801 832 4406 951
241 1389 2215 1019
760 920 3253 725
903 833 5116 2795
974 552 1697 560
646 665 4875 5075
1428 654 3250 2145
989 706 5571 3481
620 60 5614 814
493 735 1540 3173
31 640 4053 2797
1409 598 5234 3377
1321 458 334 850
135 1112 5056 1745
1135 66 2182 4187
955 579 1853 412
770 1122 5652 2769
952 681 5571 4401
455 266 3580 3823
738 679 1898 5032
898 1310 4762 3990
907 862 3223 1019
1177 838 2474 1844
351 658 3619 4522
46 822 1824 645
503 200 2340 4660
346 1135 5652 2486
916 47 1627 4053
506 341 4660 850
141 717 5526 3823
1099 1263 3555 2981
917 480 4261 5571
92 317 2661 2182
568 602 343 3173
497 1342 5032 3438
468 1270 529 289
1385 243 412 2792
228 544 2428 951
739 120 2064 3938
529 1024 336 3999
91 138 5106 2795
770 732 3878 2679
1094 657 864 5671
816 1004 1801 2308
201 294 850 2343
255 966 2932 4401
238 765 2067 1065
1048 1311 2834 3990
886 697 1868 3990
1263 255 3457 3377
165 471 2834 4267
1114 189 2215 5075
826 1271 1853 2486
349 670 5605 4660
36 381 4741 4166
1117 1200 1094 1235
1344 1272 1625 2070
934 347 4482 3275
933 836 2797 954
150 777 289 180
167 603 1339 5075
387 701 1627 3555
545 1259 3823 768
604 287 2807 3614
877 1148 3497 2981
549 965 2809 4130
88 58 725 5129
753 906 4051 3619
1203 1482 1824 289
865 898 3580 1571
1325 770 4401 2578
50 945 2797 1409
306 1204 4988 4102
179 1314 343 425
742 253 2926 3614
499 67 356 3580
1145 231 2981 3364
1223 980 987 2141
469 807 3386 5568
1210 593 2907 4968
132 284 2797 17
410 788 289 3253
278 520 5331 2807
434 456 1627 3386
1228 311 1149 2486
1255 1261 5234 3751
66 540 1898 3497
445 835 5343 2797
189 1140 1274 2438
361 650 850 1853
853 1024 5106 4098
394 596 4304 3908
682 183 304 741
950 872 269 2486
107 210 596 2769
470 547 3253 1752
1275 345 3754 2343
915 824 5041 5349
143 921 3364 5605
34 604 2064 1535
13 772 1625 1898
1279 576 4584 4968
1001 619 1625 5003
798 686 2769 3522
849 984 4166 5568
201 942 2315 3457
921 174 2769 318
1145 885 4952 269
530 409 412 5568
985 527 5106 3908
712 1210 336 3894
1284 142 3295 4401
102 110 3990 287
454 610 4482 2315
1078 1231 3051 304
322 787 2932 5234
882 1117 5568 318
1255 1017 1104 334
320 577 1580 5208
1145 990 2315 2105
1339 1122 4482 5669
61 246 4187 2963
711 1292 1853 2968
1093 481 2661 3497
588 248 2841 4988
616 977 1898 791
335 609 1625 954
636 1133 987 3223
1122 510 2769 4261
240 671 2769 3330
904 746 5075 2067
119 644 3295 987
605 684 17 5041
611 762 3797 2478
806 574 2215 412
472 789 4406 5568
1250 931 2627 1104
1054 1340 4102 3051
1029 767 2478 645
10 885 3751 5610
677 688 2981 2932
352 864 1065 1740
575 248 2215 4968
1191 935 2963 1844
1216 428 1076 3522
160 895 5106 334
1354 177 4170 2661
1103 752 3250 180
791 783 1697 1740
354 323 850 560
1065 751 560 2981
1383 1231 4733 4762
986 1341 5041 3051
841 682 293 1540
345 155 2474 1740
214 207 5614 3823
808 934 5041 2968
1150 1028 2797 1697
180 323 725 176
460 929 1149 3522
662 896 1274 5343
122 876 1104 4051
272 883 645 3437
276 1411 5097 4968
875 348 4102 3275
1305 637 1414 817
600 906 3253 4098
1321 667 3437 3580
331 649 4660 3751
1283 1100 1235 5669
1180 560 1540 5568
827 1301 3580 3377
449 992 5614 336
620 913 4130 2627
836 616 2981 5233
873 1059 3437 4164
765 655 1149 2438
552 768 5129 2215
955 76 4482 425
139 483 176 4102
1084 282 3619 3003
661 538 5003 17
127 241 1745 4741
340 288 4187 1898
574 1085 5526 1830
1301 839 3890 1339
1169 1169 5331 425
858 848 3481 5097
207 1247 3619 3894
835 595 3614 817
1380 136 343 5032
1320 292 2807 5048
394 509 2105 2366
313 1130 817 3751
1354 643 3282 3051
1256 348 3275 4102
12 269 2679 2486
847 896 2932 3282
634 1056 3377 5669
1271 888 5349 4267
906 1145 17 2105
847 1191 4103 5571
355 694 563 4420
1317 506 2067 2981
35 191 2182 1540
95 584 1409 5366
932 684 3208 5343
303 1277 1019 5669
327 702 5003 2981
265 1119 1571 336
255 858 1580 1740
1381 689 3437 2792
1298 742 3610 2807
260 113 5671 5526
1104 1177 1801 573
212 686 2807 356
197 407 2963 752
662 562 5366 2474
1024 941 1853 2932
1362 1297 951 1580
1201 557 3754 1149
224 724 176 987
1320 1153 3438 560
435 1105 2981 814
762 496 2968 4420
647 261 3938 2182
34 260 3751 2021
119 1265 3295 5116
311 399 5048 3754
1242 466 2679 2627
1049 556 5106 4401
892 611 1868 5610
1364 1042 8 4988
68 994 3377 2340
944 414 4304 1627
1149 1062 1409 1104
777 469 356 5526
761 1246 2932 3754
1276 617 3938 645
1081 1172 2340 5129
442 873 3438 3990
1054 761 563 2792
1161 1257 729 2841
751 334 4875 8
1266 928 1824 5048
932 496 1409 3580
1399 388 2366 4170
1426 887 2368 5671
235 815 729 2315
33 1107 5652 2308
21 904 3364 5671
1075 713 1540 180
797 1263 864 1824
1420 1506 5032 4482
1118 1289 3999 17
610 1352 3275 3295
442 64 2769 2907
300 1029 1274 2968
535 304 3051 1437
440 613 4409 4733
1183 1130 529 4401
685 719 1844 269
899 797 1580 4584
1418 468 560 287
318 290 4762 425
757 672 951 1571
780 375 3481 2792
34 97 4584 2907
782 409 1627 334
1404 951 946 4420
86 608 2308 3938
251 830 4098 2627
586 1022 5331 3438
757 1413 2021 3438
753 302 1414 5234
1125 307 2627 2343
948 419 2981 4102
1260 731 2963 946
849 774 3574 850
965 601 4187 3003
3 1286 4102 293
736 671 1065 2064
1233 420 817 3275
849 422 2926 17
1006 472 269 5526
1253 186 3990 1752
633 72 946 1076
1028 289 814 864
1298 1033 987 3364
412 1123 3223 3250
121 612 864 180
169 923 2428 2841
985 378 5048 3990
846 1443 289 1745
913 190 2145 3364
193 1146 1801 5516
627 943 1076 2182
1429 242 1437 4988
1320 555 4261 5671
954 804 791 5526
169 767 2105 2679
489 184 4482 4741
727 279 1752 3208
1341 779 412 3330
80 193 2145 2368
449 132 5331 5343
693 967 1625 1571
449 539 2340 707
592 703 2578 4584
787 958 3751 1830
304 119 4522 707
458 204 2474 1339
800 1098 814 3208
741 632 850 318
1385 539 3223 4187
730 544 2368 707
30 471 1745 4166
1230 1092 3580 1824
1037 1116 4102 5669
878 465 343 3894
909 364 560 3990
1379 609 768 1540
633 310 1076 3580
1352 755 5526 4401
1247 715 768 2627
1359 917 563 2578
440 440 5032 5669
174 694 1542 5032
678 714 2478 3438
392 333 4406 3223
142 133 5097 425
226 456 3275 2474
1133 677 5526 2343
455 1250 3386 2809
1228 668 343 4875
398 603 5075 1627
1294 394 1437 5671
290 346 4098 4267
714 480 412 5343
150 727 1535 4733
827 1073 4482 5343
1352 121 2315 3614
999 1048 1235 5366
186 1016 3497 3438
1220 784 1571 425
1168 860 5233 3438
759 558 725 946
1336 1052 5571 1149
1121 518 768 318
1023 516 4875 5571
480 626 5034 3497
401 1169 4968 3364
597 843 987 4098
133 520 3754 5349
489 431 2834 817
1346 595 563 1740
1309 424 5233 3437
436 507 560 1437
